trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,21,0.0,252291259170600,0.0006241,0.6241
2,21,0.9,252292158873500,0.900327,0.327
3,21,1.8,252293058972700,1.8004262,0.4262
4,21,2.7,252293958894500,2.700348,0.348
5,21,3.6,252294858939500,3.600393,0.393
6,21,4.5,252295758856300,4.5003098,0.3098
7,21,5.4,252296658852600,5.4003061,0.3061
8,21,6.3,252297559125600,6.3005791,0.5791
9,21,7.2,252298458866400,7.2003199,0.3199
10,21,8.1,252299358957400,8.1004109,0.4109
11,21,9.0,252300258848100,9.0003016,0.3016
12,21,9.9,252301158842700,9.9002962,0.2962
13,21,10.8,252302058857200,10.8003107,0.3107
14,21,11.7,252302958849800,11.7003033,0.3033
15,21,12.6,252303858920400,12.6003739,0.3739
16,21,13.5,252304759044600,13.5004981,0.4981
17,21,14.4,252305659019400,14.4004729,0.4729
18,21,15.3,252306558903100,15.3003566,0.3566
19,22,16.2,252307459135100,16.2005886,0.5886
20,21,17.1,252308359090200,17.1005437,0.5437
21,21,18.0,252309259238000,18.0006915,0.6915
22,22,18.9,252310159313000,18.9007665,0.7665
23,21,19.8,252311059198600,19.8006521,0.6521
24,21,20.7,252311959111300,20.7005648,0.5648
25,21,21.6,252312859283900,21.6007374,0.7374
26,21,22.5,252313759146200,22.5005997,0.5997
27,22,23.4,252314659256200,23.4007097,0.7097
28,21,24.3,252315558900600,24.3003541,0.3541
29,21,25.2,252316459248700,25.2007022,0.7022
30,21,26.1,252317358947600,26.1004011,0.4011
31,21,27.0,252318259278100,27.0007316,0.7316
32,21,27.9,252319159021600,27.9004751,0.4751
33,21,28.8,252320058992300,28.8004458,0.4458
34,22,29.7,252320959021800,29.7004753,0.4753
35,21,30.6,252321859007300,30.6004608,0.4608
36,21,31.5,252322759069300,31.5005228,0.5228
37,22,32.4,252323659059600,32.4005131,0.5131
38,21,33.3,252324558916700,33.3003702,0.370201
39,21,34.2,252325459055000,34.2005085,0.5085
40,21,35.1,252326359153700,35.1006072,0.6072
41,22,36.0,252327259008900,36.0004624,0.4624
42,21,36.9,252328159146100,36.9005996,0.5996
43,21,37.8,252329058983700,37.8004372,0.4372
44,22,38.7,252329958964200,38.7004177,0.4177
45,21,39.6,252330859020900,39.6004744,0.4744
46,21,40.5,252331759021500,40.500475,0.475
47,21,41.4,252332659023100,41.4004766,0.4766
48,21,42.3,252333559066300,42.3005198,0.5198
49,21,43.2,252334458981500,43.200435,0.435
50,22,44.1,252335359075200,44.1005287,0.5287
51,21,45.0,252336259002100,45.0004556,0.4556
52,21,45.9,252337158938500,45.900392,0.392
53,21,46.8,252338059013400,46.8004669,0.4669
54,22,47.7,252338958997200,47.7004507,0.4507
55,21,48.6,252339858996400,48.6004499,0.4499
56,21,49.5,252340759084600,49.5005381,0.5381
57,21,50.4,252341658955100,50.4004086,0.4086
58,21,51.3,252342559094100,51.3005476,0.5476
59,21,52.2,252343459000000,52.2004535,0.4535
60,22,53.1,252344359010400,53.1004639,0.4639
61,21,54.0,252345259052300,54.0005058,0.5058
62,21,54.9,252346159002300,54.9004558,0.4558
63,21,55.8,252347058944600,55.8003981,0.3981
64,22,56.7,252347959007100,56.7004606,0.4606
65,21,57.6,252348859117600,57.6005711,0.5711
66,21,58.5,252349759059300,58.5005128,0.5128
67,22,59.4,252350659012700,59.4004662,0.4662
68,21,60.3,252351558960900,60.3004144,0.4144
69,21,61.2,252352459149300,61.2006028,0.6028
70,21,62.1,252353359135900,62.1005894,0.5894
71,21,63.0,252354259075300,63.0005288,0.5288
72,22,63.9,252355158943700,63.9003972,0.3972
73,21,64.8,252356058951400,64.8004049,0.4049
74,21,65.7,252356959162000,65.7006155,0.6155
75,22,66.6,252357859068200,66.6005217,0.521701
76,21,67.5,252358759050600,67.5005041,0.5041
77,21,68.4,252359659035800,68.4004893,0.4893
78,21,69.3,252360558871700,69.3003252,0.3252
79,21,70.2,252361459002200,70.2004557,0.4557
80,21,71.1,252362359067100,71.1005206,0.5206
81,22,72.0,252363258947000,72.0004005,0.4005
82,21,72.9,252364159113000,72.9005665,0.5665
83,21,73.8,252365058956900,73.8004104,0.4104
84,21,74.7,252365959024000,74.7004775,0.4775
85,21,75.6,252366859131500,75.600585,0.585
86,21,76.5,252367759196200,76.5006497,0.6497
87,21,77.4,252368659081900,77.4005354,0.5354
88,22,78.3,252369559050700,78.3005042,0.5042
89,21,79.2,252370458967400,79.2004209,0.4209
90,21,80.1,252371359082400,80.1005359,0.5359
91,21,81.0,252372258925200,81.0003787,0.3787
92,21,81.9,252373158913000,81.9003665,0.3665
93,22,82.8,252374058907300,82.8003608,0.3608
94,21,83.7,252374959064800,83.7005183,0.5183
95,21,84.6,252375859019200,84.6004727,0.4727
96,21,85.5,252376759069100,85.5005226,0.5226
97,22,86.4,252377659013300,86.4004668,0.4668
98,21,87.3,252378559091000,87.3005445,0.5445
99,21,88.2,252379459105400,88.2005589,0.5589
100,21,89.1,252380359086600,89.1005401,0.5401
101,21,90.0,252381259028300,90.0004818,0.4818
102,21,90.9,252382159055200,90.9005087,0.5087
103,21,91.8,252383058942500,91.800396,0.396
104,22,92.7,252383958925000,92.7003785,0.3785
105,21,93.6,252384859176800,93.6006303,0.6303
106,21,94.5,252385758888100,94.5003416,0.3416
107,21,95.4,252386659068700,95.4005222,0.5222
108,21,96.3,252387559098300,96.3005518,0.5518
109,21,97.2,252388459023400,97.2004769,0.4769
110,22,98.1,252389359151300,98.1006048,0.6048
111,21,99.0,252390258918700,99.0003722,0.3722
112,21,99.9,252391158996000,99.9004495,0.4495
113,21,100.8,252392059025800,100.8004793,0.4793
114,21,101.7,252392959067900,101.7005214,0.5214
115,21,102.6,252393859038000,102.6004915,0.4915
116,22,103.5,252394759186000,103.5006395,0.6395
117,21,104.4,252395659094800,104.4005483,0.5483
118,21,105.3,252396559008500,105.300462,0.462
119,21,106.2,252397459037700,106.2004912,0.4912
120,21,107.1,252398358867100,107.1003206,0.3206
121,21,108.0,252399259017100,108.0004706,0.4706
122,22,108.9,252400158993300,108.9004468,0.4468
123,21,109.8,252401058902100,109.8003556,0.3556
124,21,110.7,252401958962000,110.7004155,0.4155
125,21,111.6,252402859050900,111.6005044,0.5044
126,21,112.5,252403758946100,112.5003996,0.3996
127,21,113.4,252404659039900,113.4004934,0.4934
128,21,114.3,252405559065200,114.3005187,0.5187
129,22,115.2,252406458963100,115.2004166,0.4166
130,21,116.1,252407359003100,116.1004566,0.4566
131,21,117.0,252408258960500,117.000414,0.414
132,22,117.9,252409159098700,117.9005522,0.5522
133,21,118.8,252410059053100,118.8005066,0.5066
134,21,119.7,252410958940100,119.7003936,0.3936
135,21,120.6,252411859084800,120.6005383,0.5383
136,22,121.5,252412759008200,121.5004617,0.4617
137,21,122.4,252413659131000,122.4005845,0.5845
138,21,123.3,252414559067300,123.3005208,0.5208
139,22,124.2,252415459055400,124.2005089,0.5089
140,21,125.1,252416359053800,125.1005073,0.5073
141,21,126.0,252417259065400,126.0005189,0.5189
142,21,126.9,252418159066800,126.9005203,0.5203
143,21,127.8,252419059081900,127.8005354,0.5354
144,21,128.7,252419959071800,128.7005253,0.525301
145,22,129.6,252420858920200,129.6003737,0.3737
146,21,130.5,252421759010500,130.500464,0.464
147,21,131.4,252422659118700,131.4005722,0.5722
148,21,132.3,252423559010400,132.3004639,0.4639
149,22,133.2,252424458956900,133.2004104,0.410401
150,21,134.1,252425358961500,134.100415,0.415
151,21,135.0,252426259225700,135.0006792,0.6792
152,21,135.9,252427158955100,135.9004086,0.4086
153,21,136.8,252428058963700,136.8004172,0.4172
154,22,137.7,252428959057700,137.7005112,0.5112
155,21,138.6,252429858920100,138.6003736,0.3736
156,21,139.5,252430759092200,139.5005457,0.5457
157,21,140.4,252431659117100,140.4005706,0.5706
158,21,141.3,252432559136200,141.3005897,0.5897
159,21,142.2,252433459037100,142.2004906,0.4906
160,22,143.1,252434359014000,143.1004675,0.4675
161,21,144.0,252435259026700,144.0004802,0.4802
162,21,144.9,252436159090800,144.9005443,0.5443
163,21,145.8,252437059047800,145.8005013,0.5013
164,21,146.7,252437959018100,146.7004716,0.4716
165,21,147.6,252438859025300,147.6004788,0.4788
166,21,148.5,252439759193900,148.5006474,0.6474
167,22,149.4,252440659064400,149.4005179,0.5179
168,21,150.3,252441558921400,150.3003749,0.3749
169,21,151.2,252442459084700,151.2005382,0.5382
170,21,152.1,252443358954900,152.1004084,0.4084
171,21,153.0,252444258916800,153.0003703,0.3703
172,21,153.9,252445158952600,153.9004061,0.4061
173,22,154.8,252446058969500,154.800423,0.423
174,21,155.7,252446959084000,155.7005375,0.5375
175,21,156.6,252447859096200,156.6005497,0.5497
176,22,157.5,252448758959300,157.5004128,0.4128
177,21,158.4,252449659047300,158.4005008,0.5008
178,21,159.3,252450559117600,159.3005711,0.5711
179,21,160.2,252451459295900,160.2007494,0.7494
180,22,161.1,252452359010800,161.1004643,0.4643
181,21,162.0,252453259097800,162.0005513,0.5513
182,21,162.9,252454159139300,162.9005928,0.5928
183,21,163.8,252455059007600,163.8004611,0.4611
184,21,164.7,252455959062700,164.7005162,0.5162
185,21,165.6,252456859040700,165.6004942,0.4942
186,22,166.5,252457758968400,166.5004219,0.4219
187,21,167.4,252458659003700,167.4004572,0.4572
188,21,168.3,252459559010100,168.3004636,0.4636
189,22,169.2,252460459034900,169.2004884,0.4884
190,21,170.1,252461359020900,170.1004744,0.4744
191,21,171.0,252462259023700,171.0004772,0.4772
192,21,171.9,252463159025500,171.900479,0.479
193,21,172.8,252464059059000,172.8005125,0.5125
194,22,173.7,252464958948100,173.7004016,0.4016
195,21,174.6,252465859059100,174.6005126,0.5126
196,21,175.5,252466759043700,175.5004972,0.4972
197,21,176.4,252467659053000,176.4005065,0.5065
198,21,177.3,252468559078100,177.3005316,0.5316
199,21,178.2,252469458961900,178.2004154,0.4154
200,22,179.1,252470359061700,179.1005152,0.5152
201,21,180.0,252471258879000,180.0003325,0.3325
202,21,180.9,252472158914900,180.9003684,0.3684
203,21,181.8,252473059063400,181.8005169,0.5169
204,21,182.7,252473959026300,182.7004798,0.4798
205,22,183.6,252474858980800,183.6004343,0.4343
206,21,184.5,252475759096900,184.5005504,0.5504
207,21,185.4,252476658952400,185.4004059,0.4059
208,21,186.3,252477559052200,186.3005057,0.5057
209,22,187.2,252478459150100,187.2006036,0.6036
210,21,188.1,252479358992800,188.1004463,0.4463
211,21,189.0,252480258938800,189.0003923,0.3923
212,22,189.9,252481159003500,189.900457,0.457
213,21,190.8,252482058947600,190.8004011,0.4011
214,21,191.7,252482959104700,191.7005582,0.5582
215,21,192.6,252483859065700,192.6005192,0.5192
216,21,193.5,252484759071100,193.5005246,0.5246
217,21,194.4,252485659071800,194.4005253,0.5253
218,22,195.3,252486558952200,195.3004057,0.4057
219,21,196.2,252487459000700,196.2004542,0.4542
220,21,197.1,252488358985700,197.1004392,0.4392
221,21,198.0,252489258912900,198.0003664,0.3664
222,21,198.9,252490159011700,198.9004652,0.4652
223,21,199.8,252491059113100,199.8005666,0.5666
224,22,200.7,252491959020700,200.7004742,0.4742
225,21,201.6,252492859017700,201.6004712,0.4712
226,21,202.5,252493759036200,202.5004897,0.4897
227,21,203.4,252494659049200,203.4005027,0.5027
228,21,204.3,252495559087200,204.3005407,0.5407
229,21,205.2,252496458931400,205.2003849,0.3849
230,21,206.1,252497359081000,206.1005345,0.5345
231,22,207.0,252498259094700,207.0005482,0.5482
232,21,207.9,252499159009400,207.9004629,0.4629
233,21,208.8,252500059004200,208.8004577,0.4577
234,21,209.7,252500959019700,209.7004732,0.4732
235,21,210.6,252501858967300,210.6004208,0.4208
236,21,211.5,252502759113800,211.5005673,0.5673
237,21,212.4,252503658910900,212.4003644,0.3644
238,22,213.3,252504558989600,213.3004431,0.4431
239,21,214.2,252505458969300,214.2004228,0.4228
240,21,215.1,252506359036600,215.1004901,0.4901
241,21,216.0,252507259069500,216.000523,0.523
242,21,216.9,252508158961100,216.9004146,0.4146
243,22,217.8,252509059125500,217.800579,0.579
244,21,218.7,252509959173900,218.7006274,0.6274
245,21,219.6,252510859000400,219.6004539,0.4539
246,21,220.5,252511758956400,220.5004099,0.4099
247,21,221.4,252512658966900,221.4004204,0.4204
248,22,222.3,252513559075400,222.3005289,0.5289
249,21,223.2,252514458927500,223.200381,0.381
250,21,224.1,252515358974700,224.1004282,0.4282
251,21,225.0,252516258963900,225.0004174,0.4174
252,21,225.9,252517158923000,225.9003765,0.3765
253,22,226.8,252518059004800,226.8004583,0.4583
254,21,227.7,252518959018700,227.7004722,0.4722
255,21,228.6,252519859043200,228.6004967,0.4967
256,21,229.5,252520759065300,229.5005188,0.5188
257,22,230.4,252521659055900,230.4005094,0.5094
258,21,231.3,252522559024300,231.3004778,0.4778
259,21,232.2,252523458976700,232.2004302,0.4302
260,21,233.1,252524359227600,233.1006811,0.6811
261,22,234.0,252525258912700,234.0003662,0.3662
262,21,234.9,252526159002900,234.9004564,0.4564
263,21,235.8,252527059077500,235.800531,0.531
264,21,236.7,252527958983400,236.7004369,0.4369
265,21,237.6,252528859150500,237.600604,0.604
266,22,238.5,252529759020000,238.5004735,0.4735
267,21,239.4,252530658867300,239.4003208,0.3208
268,21,240.3,252531559047100,240.3005006,0.5006
269,22,241.2,252532458957100,241.2004106,0.4106
270,21,242.1,252533359086600,242.1005401,0.5401
271,21,243.0,252534258964300,243.0004178,0.4178
272,21,243.9,252535159081200,243.9005347,0.5347
273,21,244.8,252536058963000,244.8004165,0.4165
274,21,245.7,252536959004100,245.7004576,0.4576
275,22,246.6,252537859292100,246.6007456,0.7456
276,21,247.5,252538758907100,247.5003606,0.3606
277,21,248.4,252539659060700,248.4005142,0.5142
278,21,249.3,252540558863800,249.3003173,0.3173
279,22,250.2,252541458891100,250.2003446,0.3446
280,21,251.1,252542358996800,251.1004503,0.4503
281,21,252.0,252543259008800,252.0004623,0.4623
282,21,252.9,252544159022000,252.9004755,0.4755
283,22,253.8,252545058963500,253.800417,0.417
284,21,254.7,252545959060400,254.7005139,0.5139
285,21,255.6,252546858989500,255.600443,0.443
286,21,256.5,252547758951400,256.5004049,0.4049
287,22,257.4,252548658957800,257.4004113,0.411301
288,21,258.3,252549559053600,258.3005071,0.5071
289,21,259.2,252550458977900,259.2004314,0.4314
290,21,260.1,252551358956700,260.1004102,0.4102
291,21,261.0,252552259049200,261.0005027,0.5027
292,21,261.9,252553158998100,261.9004516,0.451601
293,21,262.8,252554059153400,262.8006069,0.6069
294,22,263.7,252554958901000,263.7003545,0.3545
295,21,264.6,252555858910800,264.6003643,0.3643
296,21,265.5,252556759082700,265.5005362,0.5362
297,21,266.4,252557659029200,266.4004827,0.482701
298,21,267.3,252558558871500,267.300325,0.325
299,21,268.2,252559458946200,268.2003997,0.3997
300,22,269.1,252560359075800,269.1005293,0.5293
301,21,270.0,252561259045700,270.0004992,0.4992
302,21,270.9,252562159010400,270.9004639,0.463901
303,21,271.8,252563058900500,271.800354,0.354
304,22,272.7,252563958934300,272.7003878,0.3878
305,21,273.6,252564858968400,273.6004219,0.4219
306,21,274.5,252565758911900,274.5003654,0.3654
307,21,275.4,252566659063300,275.4005168,0.5168
308,21,276.3,252567558955500,276.300409,0.409
