trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,11,0.0,2444206790346400,0.0007572,0.7572
2,11,0.9,2444207690001000,0.9004118,0.4118
3,11,1.8,2444208589873900,1.8002847,0.2847
4,11,2.7,2444209489989500,2.7004003,0.4003
5,11,3.6,2444210389900600,3.6003114,0.3114
6,11,4.5,2444211289987700,4.5003985,0.3985
7,11,5.4,2444212190069700,5.4004805,0.4805
8,11,6.3,2444213090042600,6.3004534,0.4534
9,11,7.2,2444213989990000,7.2004008,0.4008
10,11,8.1,2444214889950800,8.1003616,0.3616
11,11,9.0,2444215789945300,9.0003561,0.3561
12,11,9.9,2444216689962100,9.9003729,0.3729
13,11,10.8,2444217590047500,10.8004583,0.4583
14,11,11.7,2444218489933400,11.7003442,0.3442
15,11,12.6,2444219389929600,12.6003404,0.3404
16,11,13.5,2444220289998900,13.5004097,0.4097
17,11,14.4,2444221190108300,14.4005191,0.5191
18,11,15.3,2444222089946500,15.3003573,0.3573
19,12,16.2,2444222989962800,16.2003736,0.3736
20,11,17.1,2444223890041600,17.1004524,0.4524
21,11,18.0,2444224789946000,18.0003568,0.3568
22,12,18.9,2444225690058100,18.9004689,0.4689
23,11,19.8,2444226589960500,19.8003713,0.3713
24,11,20.7,2444227489923600,20.7003344,0.3344
25,11,21.6,2444228389918500,21.6003293,0.3293
26,11,22.5,2444229290036700,22.5004475,0.4475
27,12,23.4,2444230190009200,23.40042,0.42
28,11,24.3,2444231089989800,24.3004006,0.4006
29,11,25.2,2444231990071500,25.2004823,0.4823
30,11,26.1,2444232890098400,26.1005092,0.5092
31,11,27.0,2444233789999700,27.0004105,0.4105
32,11,27.9,2444234689910700,27.9003215,0.3215
33,11,28.8,2444235590055700,28.8004665,0.4665
34,12,29.7,2444236489967100,29.7003779,0.3779
35,11,30.6,2444237390046900,30.6004577,0.4577
36,11,31.5,2444238290033500,31.5004443,0.4443
37,12,32.4,2444239190046400,32.4004572,0.4572
38,11,33.3,2444240090056400,33.3004672,0.467201
39,11,34.2,2444240989907700,34.2003185,0.3185
40,11,35.1,2444241890003900,35.1004147,0.4147
41,12,36.0,2444242790008100,36.0004189,0.4189
42,11,36.9,2444243689913800,36.9003246,0.3246
43,11,37.8,2444244589956200,37.800367,0.367
44,12,38.7,2444245489921800,38.7003326,0.3326
45,11,39.6,2444246390111000,39.6005218,0.5218
46,11,40.5,2444247289956800,40.5003676,0.3676
47,11,41.4,2444248190037200,41.400448,0.448
48,11,42.3,2444249089950900,42.3003617,0.3617
49,11,43.2,2444249990055100,43.2004659,0.4659
50,12,44.1,2444250889948700,44.1003595,0.3595
51,11,45.0,2444251789921900,45.0003327,0.3327
52,11,45.9,2444252689884400,45.9002952,0.2952
53,11,46.8,2444253589949100,46.8003599,0.3599
54,12,47.7,2444254489957400,47.7003682,0.3682
55,11,48.6,2444255389927800,48.6003386,0.3386
56,11,49.5,2444256289960500,49.5003713,0.3713
57,11,50.4,2444257189940200,50.400351,0.351
58,11,51.3,2444258090123600,51.3005344,0.5344
59,11,52.2,2444258990089600,52.2005004,0.5004
60,12,53.1,2444259889928200,53.100339,0.339
61,11,54.0,2444260790045100,54.0004559,0.4559
62,11,54.9,2444261689924700,54.9003355,0.3355
63,11,55.8,2444262589998300,55.8004091,0.4091
64,12,56.7,2444263489967300,56.7003781,0.3781
65,11,57.6,2444264389939000,57.6003498,0.3498
66,11,58.5,2444265290038900,58.5004497,0.4497
67,12,59.4,2444266189958100,59.4003689,0.3689
68,11,60.3,2444267089946400,60.3003572,0.3572
69,11,61.2,2444267989922000,61.2003328,0.3328
70,11,62.1,2444268889961500,62.1003723,0.3723
71,11,63.0,2444269789967800,63.0003786,0.3786
72,12,63.9,2444270689942800,63.9003536,0.3536
73,11,64.8,2444271590040600,64.8004514,0.4514
74,11,65.7,2444272489947400,65.7003582,0.3582
75,12,66.6,2444273389951100,66.6003619,0.361901
76,11,67.5,2444274290016500,67.5004273,0.4273
77,11,68.4,2444275189876600,68.4002874,0.2874
78,11,69.3,2444276090042600,69.3004534,0.4534
79,11,70.2,2444276989947100,70.2003579,0.3579
80,11,71.1,2444277889925100,71.1003359,0.3359
81,12,72.0,2444278789916400,72.0003272,0.3272
82,11,72.9,2444279689986000,72.9003968,0.3968
83,11,73.8,2444280589960600,73.8003714,0.3714
84,11,74.7,2444281489959900,74.7003707,0.3707
85,11,75.6,2444282390008500,75.6004193,0.4193
86,11,76.5,2444283289952200,76.500363,0.363
87,11,77.4,2444284190148500,77.4005593,0.5593
88,12,78.3,2444285089922200,78.300333,0.333
89,11,79.2,2444285989973200,79.200384,0.384
90,11,80.1,2444286890004100,80.1004149,0.4149
91,11,81.0,2444287789970700,81.0003815,0.3815
92,11,81.9,2444288689977700,81.9003885,0.3885
93,12,82.8,2444289589933100,82.8003439,0.3439
94,11,83.7,2444290489903700,83.7003145,0.3145
95,11,84.6,2444291390084000,84.6004948,0.4948
96,11,85.5,2444292289992500,85.5004033,0.4033
97,12,86.4,2444293189940200,86.400351,0.351
98,11,87.3,2444294090049700,87.3004605,0.4605
99,11,88.2,2444294989987000,88.2003978,0.3978
100,11,89.1,2444295890048800,89.1004596,0.4596
101,11,90.0,2444296789952900,90.0003637,0.3637
102,11,90.9,2444297690055700,90.9004665,0.4665
103,11,91.8,2444298590000800,91.8004116,0.4116
104,12,92.7,2444299489956100,92.7003669,0.3669
105,11,93.6,2444300389911900,93.6003227,0.3227
106,11,94.5,2444301290122300,94.5005331,0.5331
107,11,95.4,2444302189930500,95.4003413,0.3413
108,11,96.3,2444303089933300,96.3003441,0.3441
109,11,97.2,2444303989922400,97.2003332,0.3332
110,12,98.1,2444304889974700,98.1003855,0.3855
111,11,99.0,2444305789976200,99.000387,0.387
