trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,11,0.0,36102750131200,0.0008471,0.8471
2,11,0.9,36103649654100,0.90037,0.37
3,11,1.8,36104549632100,1.800348,0.348
4,11,2.7,36105449695900,2.7004118,0.4118
5,11,3.6,36106349609800,3.6003257,0.3257
6,11,4.5,36107249608500,4.5003244,0.3244
7,11,5.4,36108149595700,5.4003116,0.3116
8,11,6.3,36109049652800,6.3003687,0.3687
9,11,7.2,36109949726000,7.2004419,0.4419
10,11,8.1,36110849646800,8.1003627,0.3627
11,11,9.0,36111749873900,9.0005898,0.5898
12,11,9.9,36112649590600,9.9003065,0.3065
13,11,10.8,36113549779400,10.8004953,0.4953
14,11,11.7,36114449826300,11.7005422,0.5422
15,11,12.6,36115349595300,12.6003112,0.3112
16,11,13.5,36116249685900,13.5004018,0.4018
17,11,14.4,36117149731600,14.4004475,0.4475
18,11,15.3,36118049697100,15.300413,0.413
19,12,16.2,36118949694500,16.2004104,0.4104
20,11,17.1,36119849613700,17.1003296,0.3296
21,11,18.0,36120749751900,18.0004678,0.4678
22,12,18.9,36121649684200,18.9004001,0.4001
23,11,19.8,36122549684000,19.8003999,0.3999
24,11,20.7,36123449639400,20.7003553,0.3553
25,11,21.6,36124349648000,21.6003639,0.3639
26,11,22.5,36125249696100,22.500412,0.412
27,12,23.4,36126149647500,23.4003634,0.3634
28,11,24.3,36127049647900,24.3003638,0.3638
29,11,25.2,36127949692400,25.2004083,0.4083
30,11,26.1,36128849738900,26.1004548,0.4548
31,11,27.0,36129749651200,27.0003671,0.3671
32,11,27.9,36130649638900,27.9003548,0.3548
33,11,28.8,36131549664000,28.8003799,0.3799
34,12,29.7,36132449630300,29.7003462,0.3462
35,11,30.6,36133349660100,30.600376,0.376
36,11,31.5,36134249656100,31.500372,0.372
37,12,32.4,36135149694000,32.4004099,0.4099
38,11,33.3,36136049655900,33.3003718,0.371801
39,11,34.2,36136949642500,34.2003584,0.3584
40,11,35.1,36137849610200,35.1003261,0.3261
41,12,36.0,36138749619900,36.0003358,0.3358
42,11,36.9,36139649657700,36.9003736,0.3736
43,11,37.8,36140549685900,37.8004018,0.4018
44,12,38.7,36141449585100,38.700301,0.301
45,11,39.6,36142349676200,39.6003921,0.3921
46,11,40.5,36143249629900,40.5003458,0.3458
47,11,41.4,36144149743500,41.4004594,0.4594
48,11,42.3,36145049646100,42.300362,0.362
49,11,43.2,36145949831400,43.2005473,0.5473
