trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,11,0.0,2951477503110600,0.0008309,0.8309
2,11,0.9,2951478402784600,0.9005049,0.5049
3,11,1.8,2951479302584900,1.8003052,0.3052
4,11,2.7,2951480202868900,2.7005892,0.5892
5,11,3.6,2951481102677900,3.6003982,0.3982
6,11,4.5,2951482002714000,4.5004343,0.4343
7,11,5.4,2951482902738200,5.4004585,0.4585
8,11,6.3,2951483802688900,6.3004092,0.4092
9,11,7.2,2951484702726200,7.2004465,0.4465
10,11,8.1,2951485602835300,8.1005556,0.5556
11,11,9.0,2951486502734300,9.0004546,0.4546
12,11,9.9,2951487402695500,9.9004158,0.4158
13,11,10.8,2951488302928800,10.8006491,0.6491
14,11,11.7,2951489203027400,11.7007477,0.7477
15,11,12.6,2951490102591800,12.6003121,0.3121
16,11,13.5,2951491002851000,13.5005713,0.5713
17,11,14.4,2951491902732900,14.4004532,0.4532
18,11,15.3,2951492802770100,15.3004904,0.4904
19,12,16.2,2951493702868200,16.2005885,0.5885
20,11,17.1,2951494602738700,17.100459,0.459
21,11,18.0,2951495502858600,18.0005789,0.5789
22,12,18.9,2951496402704800,18.9004251,0.4251
23,11,19.8,2951497302751300,19.8004716,0.4716
24,11,20.7,2951498202792700,20.700513,0.513
25,11,21.6,2951499102677200,21.6003975,0.3975
26,11,22.5,2951500002636300,22.5003566,0.3566
27,12,23.4,2951500902711100,23.4004314,0.4314
28,11,24.3,2951501802637400,24.3003577,0.3577
29,11,25.2,2951502702608000,25.2003283,0.3283
30,11,26.1,2951503602657300,26.1003776,0.3776
31,11,27.0,2951504502632600,27.0003529,0.3529
32,11,27.9,2951505402675000,27.9003953,0.3953
33,11,28.8,2951506302650300,28.8003706,0.3706
34,12,29.7,2951507202806000,29.7005263,0.5263
35,11,30.6,2951508102737200,30.6004575,0.4575
36,11,31.5,2951509002785500,31.5005058,0.5058
37,12,32.4,2951509902610200,32.4003305,0.3305
38,11,33.3,2951510802738800,33.3004591,0.459101
39,11,34.2,2951511702778000,34.2004983,0.4983
40,11,35.1,2951512602663500,35.1003838,0.3838
41,12,36.0,2951513502792600,36.0005129,0.5129
42,11,36.9,2951514402815700,36.900536,0.536
43,11,37.8,2951515302822700,37.800543,0.543
44,12,38.7,2951516202766000,38.7004863,0.4863
45,11,39.6,2951517102689100,39.6004094,0.4094
46,11,40.5,2951518002813200,40.5005335,0.5335
47,11,41.4,2951518902760700,41.400481,0.481
48,11,42.3,2951519802656500,42.3003768,0.3768
49,11,43.2,2951520702802600,43.2005229,0.5229
50,12,44.1,2951521602720400,44.1004407,0.4407
51,11,45.0,2951522502631800,45.0003521,0.3521
52,11,45.9,2951523402844600,45.9005649,0.5649
53,11,46.8,2951524302932900,46.8006532,0.6532
54,12,47.7,2951525202819200,47.7005395,0.5395
55,11,48.6,2951526102725900,48.6004462,0.4462
56,11,49.5,2951527002838600,49.5005589,0.5589
57,11,50.4,2951527902846600,50.4005669,0.5669
58,11,51.3,2951528802842800,51.3005631,0.5631
59,11,52.2,2951529702685700,52.200406,0.406
60,12,53.1,2951530602743500,53.1004638,0.4638
61,11,54.0,2951531502793800,54.0005141,0.5141
62,11,54.9,2951532402801500,54.9005218,0.5218
63,11,55.8,2951533302693800,55.8004141,0.4141
64,12,56.7,2951534202766600,56.7004869,0.4869
65,11,57.6,2951535102795800,57.6005161,0.5161
66,11,58.5,2951536002812800,58.5005331,0.5331
67,12,59.4,2951536902940700,59.400661,0.661
68,11,60.3,2951537802738300,60.3004586,0.4586
69,11,61.2,2951538702941400,61.2006617,0.6617
70,11,62.1,2951539602838700,62.100559,0.559
71,11,63.0,2951540502802700,63.000523,0.523
72,12,63.9,2951541402769400,63.9004897,0.4897
73,11,64.8,2951542302858700,64.800579,0.579
74,11,65.7,2951543202804200,65.7005245,0.5245
75,12,66.6,2951544102638700,66.600359,0.359001
76,11,67.5,2951545002743500,67.5004638,0.4638
77,11,68.4,2951545902752300,68.4004726,0.4726
78,11,69.3,2951546802876900,69.3005972,0.5972
79,11,70.2,2951547702797700,70.200518,0.518
80,11,71.1,2951548602755200,71.1004755,0.4755
81,12,72.0,2951549502735200,72.0004555,0.4555
82,11,72.9,2951550402811700,72.900532,0.532
83,11,73.8,2951551302687100,73.8004074,0.4074
84,11,74.7,2951552202752600,74.7004729,0.4729
85,11,75.6,2951553102748400,75.6004687,0.4687
86,11,76.5,2951554002750200,76.5004705,0.4705
87,11,77.4,2951554902829500,77.4005498,0.5498
88,12,78.3,2951555802828400,78.3005487,0.5487
89,11,79.2,2951556702749700,79.20047,0.47
90,11,80.1,2951557602715300,80.1004356,0.4356
91,11,81.0,2951558502851400,81.0005717,0.5717
92,11,81.9,2951559402791100,81.9005114,0.5114
93,12,82.8,2951560302861000,82.8005813,0.5813
94,11,83.7,2951561202824600,83.7005449,0.5449
95,11,84.6,2951562102779100,84.6004994,0.4994
96,11,85.5,2951563002780100,85.5005004,0.5004
97,12,86.4,2951563902647400,86.4003677,0.3677
98,11,87.3,2951564802720800,87.3004411,0.4411
99,11,88.2,2951565702766600,88.2004869,0.4869
100,11,89.1,2951566602776100,89.1004964,0.4964
101,11,90.0,2951567502710900,90.0004312,0.4312
102,11,90.9,2951568402783200,90.9005035,0.5035
103,11,91.8,2951569302795300,91.8005156,0.5156
104,12,92.7,2951570202754100,92.7004744,0.4744
105,11,93.6,2951571102847400,93.6005677,0.5677
106,11,94.5,2951572002638100,94.5003584,0.3584
107,11,95.4,2951572902847700,95.400568,0.568
108,11,96.3,2951573802758900,96.3004792,0.4792
109,11,97.2,2951574702791500,97.2005118,0.5118
110,12,98.1,2951575602822300,98.1005426,0.5426
111,11,99.0,2951576502854500,99.0005748,0.5748
112,11,99.9,2951577402901800,99.9006221,0.6221
113,11,100.8,2951578302792500,100.8005128,0.5128
114,11,101.7,2951579202665000,101.7003853,0.3853
115,11,102.6,2951580102835000,102.6005553,0.5553
116,12,103.5,2951581002796800,103.5005171,0.5171
117,11,104.4,2951581902757500,104.4004778,0.4778
118,11,105.3,2951582802717200,105.3004375,0.4375
119,11,106.2,2951583702941700,106.200662,0.662
120,11,107.1,2951584602753900,107.1004742,0.4742
121,11,108.0,2951585502811600,108.0005319,0.5319
122,12,108.9,2951586402767300,108.9004876,0.4876
123,11,109.8,2951587302669300,109.8003896,0.3896
124,11,110.7,2951588202792200,110.7005125,0.5125
125,11,111.6,2951589102738400,111.6004587,0.4587
126,11,112.5,2951590002744200,112.5004645,0.4645
127,11,113.4,2951590902754800,113.4004751,0.4751
128,11,114.3,2951591802734600,114.3004549,0.4549
129,12,115.2,2951592702803400,115.2005237,0.5237
130,11,116.1,2951593602750700,116.100471,0.471
131,11,117.0,2951594502889500,117.0006098,0.6098
132,12,117.9,2951595402876800,117.9005971,0.5971
133,11,118.8,2951596302789300,118.8005096,0.5096
134,11,119.7,2951597202786000,119.7005063,0.5063
135,11,120.6,2951598102691400,120.6004117,0.4117
136,12,121.5,2951599002637500,121.5003578,0.3578
137,11,122.4,2951599902689800,122.4004101,0.4101
138,11,123.3,2951600802747100,123.3004674,0.4674
139,12,124.2,2951601702712800,124.2004331,0.4331
140,11,125.1,2951602602780400,125.1005007,0.5007
141,11,126.0,2951603502842000,126.0005623,0.5623
142,11,126.9,2951604402681500,126.9004018,0.4018
143,11,127.8,2951605302734600,127.8004549,0.4549
144,11,128.7,2951606202709300,128.7004296,0.429601
145,12,129.6,2951607102688100,129.6004084,0.4084
146,11,130.5,2951608002809600,130.5005299,0.5299
147,11,131.4,2951608902786400,131.4005067,0.5067
148,11,132.3,2951609802669100,132.3003894,0.3894
149,12,133.2,2951610702872000,133.2005923,0.592301
150,11,134.1,2951611602754200,134.1004745,0.4745
151,11,135.0,2951612502799800,135.0005201,0.5201
152,11,135.9,2951613402781600,135.9005019,0.5019
153,11,136.8,2951614302758500,136.8004788,0.4788
154,12,137.7,2951615202715500,137.7004358,0.4358
155,11,138.6,2951616102795400,138.6005157,0.5157
156,11,139.5,2951617002762100,139.5004824,0.4824
157,11,140.4,2951617902711700,140.400432,0.432
158,11,141.3,2951618802850800,141.3005711,0.5711
159,11,142.2,2951619702721000,142.2004413,0.4413
160,12,143.1,2951620602827300,143.1005476,0.5476
161,11,144.0,2951621502816700,144.000537,0.537
162,11,144.9,2951622402680700,144.900401,0.401
163,11,145.8,2951623302838100,145.8005584,0.5584
164,11,146.7,2951624202661200,146.7003815,0.3815
165,11,147.6,2951625102671500,147.6003918,0.3918
166,11,148.5,2951626002834600,148.5005549,0.5549
167,12,149.4,2951626902695500,149.4004158,0.4158
168,11,150.3,2951627802846100,150.3005664,0.5664
169,11,151.2,2951628702711200,151.2004315,0.4315
170,11,152.1,2951629602637300,152.1003576,0.3576
171,11,153.0,2951630502736500,153.0004568,0.4568
172,11,153.9,2951631402641800,153.9003621,0.3621
173,12,154.8,2951632302911100,154.8006314,0.6314
174,11,155.7,2951633202847100,155.7005674,0.5674
175,11,156.6,2951634102780200,156.6005005,0.5005
176,12,157.5,2951635002735000,157.5004553,0.4553
177,11,158.4,2951635902809800,158.4005301,0.5301
178,11,159.3,2951636802872400,159.3005927,0.5927
179,11,160.2,2951637702758300,160.2004786,0.4786
180,12,161.1,2951638602850300,161.1005706,0.5706
181,11,162.0,2951639502722500,162.0004428,0.4428
182,11,162.9,2951640402899500,162.9006198,0.6198
183,11,163.8,2951641302826600,163.8005469,0.5469
184,11,164.7,2951642202847800,164.7005681,0.5681
185,11,165.6,2951643102692600,165.6004129,0.4129
186,12,166.5,2951644002878900,166.5005992,0.5992
187,11,167.4,2951644902836400,167.4005567,0.5567
188,11,168.3,2951645802706200,168.3004265,0.4265
189,12,169.2,2951646702832100,169.2005524,0.5524
190,11,170.1,2951647602964500,170.1006848,0.6848
191,11,171.0,2951648502793700,171.000514,0.514
192,11,171.9,2951649402630000,171.9003503,0.3503
193,11,172.8,2951650302885900,172.8006062,0.6062
194,12,173.7,2951651202796700,173.700517,0.517
195,11,174.6,2951652102813600,174.6005339,0.5339
196,11,175.5,2951653003135300,175.5008556,0.8556
197,11,176.4,2951653902750100,176.4004704,0.4704
198,11,177.3,2951654802804300,177.3005246,0.5246
