trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,31,0.0,253533451618900,0.0007218,0.7218
2,31,0.9,253534351312100,0.900415,0.415
3,31,1.8,253535251381400,1.8004843,0.4843
4,31,2.7,253536151346500,2.7004494,0.4494
5,31,3.6,253537051461100,3.600564,0.564
6,31,4.5,253537951615300,4.5007182,0.7182
7,31,5.4,253538851465500,5.4005684,0.5684
8,31,6.3,253539751558500,6.3006614,0.6614
9,31,7.2,253540651583800,7.2006867,0.6867
10,31,8.1,253541551381900,8.1004848,0.4848
11,31,9.0,253542451428400,9.0005313,0.5313
12,31,9.9,253543351343100,9.900446,0.446
13,31,10.8,253544251570900,10.8006738,0.6738
14,31,11.7,253545151480900,11.7005838,0.5838
15,31,12.6,253546051367200,12.6004701,0.4701
16,31,13.5,253546951409700,13.5005126,0.5126
17,31,14.4,253547851541100,14.400644,0.644
18,31,15.3,253548751444600,15.3005475,0.5475
19,31,16.2,253549651373200,16.2004761,0.4761
20,31,17.1,253550551404300,17.1005072,0.5072
21,31,18.0,253551451372400,18.0004753,0.4753
22,31,18.9,253552351283400,18.9003863,0.3863
23,31,19.8,253553251377400,19.8004803,0.4803
24,31,20.7,253554151544800,20.7006477,0.6477
25,31,21.6,253555051508300,21.6006112,0.6112
26,31,22.5,253555951450100,22.500553,0.553
27,31,23.4,253556851333200,23.4004361,0.4361
28,31,24.3,253557751490300,24.3005932,0.5932
29,31,25.2,253558651544900,25.2006478,0.6478
30,31,26.1,253559551337200,26.1004401,0.4401
31,31,27.0,253560451478000,27.0005809,0.5809
32,31,27.9,253561351412800,27.9005157,0.5157
33,31,28.8,253562251538800,28.8006417,0.6417
34,31,29.7,253563151493400,29.7005963,0.5963
35,31,30.6,253564051625300,30.6007282,0.7282
36,31,31.5,253564951507600,31.5006105,0.6105
37,31,32.4,253565851403700,32.4005066,0.5066
38,31,33.3,253566751417000,33.3005199,0.519901
39,31,34.2,253567651547600,34.2006505,0.6505
40,31,35.1,253568551510400,35.1006133,0.6133
41,31,36.0,253569451558900,36.0006618,0.6618
42,31,36.9,253570351514200,36.9006171,0.6171
43,31,37.8,253571251338200,37.8004411,0.4411
44,31,38.7,253572151343500,38.7004464,0.4464
45,31,39.6,253573051355500,39.6004584,0.4584
46,31,40.5,253573951325100,40.500428,0.428
47,31,41.4,253574851547000,41.4006499,0.6499
48,31,42.3,253575751466900,42.3005698,0.5698
49,31,43.2,253576651365200,43.2004681,0.4681
50,31,44.1,253577551352300,44.1004552,0.4552
51,31,45.0,253578451326000,45.0004289,0.4289
52,31,45.9,253579351443800,45.9005467,0.5467
53,31,46.8,253580251371700,46.8004746,0.4746
54,31,47.7,253581151305500,47.7004084,0.4084
55,31,48.6,253582051399100,48.600502,0.502
56,31,49.5,253582951344100,49.500447,0.447
57,31,50.4,253583851388500,50.4004914,0.4914
58,31,51.3,253584751332600,51.3004355,0.4355
59,31,52.2,253585651307000,52.2004099,0.4099
60,31,53.1,253586551382400,53.1004853,0.4853
61,31,54.0,253587451556000,54.0006589,0.6589
62,31,54.9,253588351384600,54.9004875,0.4875
63,31,55.8,253589251458000,55.8005609,0.5609
64,31,56.7,253590151488100,56.700591,0.591
65,31,57.6,253591051512700,57.6006156,0.6156
66,31,58.5,253591951396200,58.5004991,0.4991
67,31,59.4,253592851429600,59.4005325,0.5325
68,31,60.3,253593751366000,60.3004689,0.4689
69,31,61.2,253594651422900,61.2005258,0.5258
70,31,62.1,253595551313000,62.1004159,0.4159
71,31,63.0,253596451631200,63.0007341,0.7341
72,31,63.9,253597351442900,63.9005458,0.5458
73,31,64.8,253598251564600,64.8006675,0.6675
74,31,65.7,253599151438300,65.7005412,0.5412
75,31,66.6,253600051332300,66.6004352,0.435201
76,31,67.5,253600951456000,67.5005589,0.5589
77,31,68.4,253601851484300,68.4005872,0.5872
78,31,69.3,253602751516500,69.3006194,0.6194
79,31,70.2,253603651409600,70.2005125,0.5125
80,31,71.1,253604551406200,71.1005091,0.5091
81,31,72.0,253605451476200,72.0005791,0.5791
82,31,72.9,253606351577000,72.9006799,0.6799
83,31,73.8,253607251653300,73.8007562,0.7562
84,31,74.7,253608151410600,74.7005135,0.5135
85,31,75.6,253609051207000,75.6003099,0.3099
86,31,76.5,253609951436300,76.5005392,0.5392
87,31,77.4,253610851515600,77.4006185,0.6185
88,31,78.3,253611751333000,78.3004359,0.4359
89,31,79.2,253612651545700,79.2006486,0.6486
90,31,80.1,253613551437200,80.1005401,0.5401
91,31,81.0,253614451471100,81.000574,0.574
92,31,81.9,253615351389600,81.9004925,0.4925
93,31,82.8,253616251375500,82.8004784,0.4784
94,31,83.7,253617151545700,83.7006486,0.6486
95,31,84.6,253618051524900,84.6006278,0.6278
96,31,85.5,253618951310800,85.5004137,0.4137
97,31,86.4,253619851578600,86.4006815,0.6815
98,31,87.3,253620751219000,87.3003219,0.3219
99,31,88.2,253621651535400,88.2006383,0.6383
100,31,89.1,253622551379400,89.1004823,0.4823
101,31,90.0,253623451394500,90.0004974,0.4974
102,31,90.9,253624351474600,90.9005775,0.5775
103,31,91.8,253625251464000,91.8005669,0.5669
104,31,92.7,253626151543800,92.7006467,0.6467
105,31,93.6,253627051400000,93.6005029,0.5029
106,31,94.5,253627951373000,94.5004759,0.4759
107,31,95.4,253628851463800,95.4005667,0.5667
108,31,96.3,253629751365300,96.3004682,0.4682
109,31,97.2,253630651283000,97.2003859,0.3859
110,31,98.1,253631551530300,98.1006332,0.6332
111,31,99.0,253632451433400,99.0005363,0.5363
112,31,99.9,253633351264000,99.9003669,0.3669
113,31,100.8,253634251526300,100.8006292,0.6292
114,31,101.7,253635151515200,101.7006181,0.6181
115,31,102.6,253636051634000,102.6007369,0.7369
116,31,103.5,253636951404600,103.5005075,0.5075
117,31,104.4,253637851282800,104.4003857,0.3857
118,31,105.3,253638751401000,105.3005039,0.5039
119,31,106.2,253639651460400,106.2005633,0.5633
120,31,107.1,253640551315000,107.1004179,0.4179
121,31,108.0,253641451320000,108.0004229,0.4229
122,31,108.9,253642351329400,108.9004323,0.4323
123,31,109.8,253643251399600,109.8005025,0.5025
124,31,110.7,253644151347400,110.7004503,0.4503
125,31,111.6,253645051314100,111.600417,0.417
126,31,112.5,253645951402600,112.5005055,0.5055
127,31,113.4,253646851483800,113.4005867,0.5867
128,31,114.3,253647751479600,114.3005825,0.5825
129,31,115.2,253648651221500,115.2003244,0.3244
130,31,116.1,253649551457000,116.1005599,0.5599
131,31,117.0,253650451467600,117.0005705,0.5705
132,31,117.9,253651351379100,117.900482,0.482
133,31,118.8,253652251386000,118.8004889,0.4889
134,31,119.7,253653151404300,119.7005072,0.5072
