trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,11,0.0,2439085038570200,0.0007713,0.7713
2,11,0.9,2439085938159600,0.9003607,0.3607
3,11,1.8,2439086838120100,1.8003212,0.3212
4,11,2.7,2439087738210700,2.7004118,0.4118
5,11,3.6,2439088638159300,3.6003604,0.3604
6,11,4.5,2439089538172400,4.5003735,0.3735
7,11,5.4,2439090438128600,5.4003297,0.3297
8,11,6.3,2439091338103700,6.3003048,0.3048
9,11,7.2,2439092238231900,7.200433,0.433
10,11,8.1,2439093138149100,8.1003502,0.3502
11,11,9.0,2439094038121400,9.0003225,0.3225
12,11,9.9,2439094938134100,9.9003352,0.3352
13,11,10.8,2439095838191500,10.8003926,0.3926
14,11,11.7,2439096738146500,11.7003476,0.3476
15,11,12.6,2439097638287100,12.6004882,0.4882
16,11,13.5,2439098538135900,13.500337,0.337
17,11,14.4,2439099438120300,14.4003214,0.3214
18,11,15.3,2439100338155300,15.3003564,0.3564
19,12,16.2,2439101238134800,16.2003359,0.3359
20,11,17.1,2439102138212700,17.1004138,0.4138
21,11,18.0,2439103038138600,18.0003397,0.3397
22,12,18.9,2439103938301800,18.9005029,0.5029
23,11,19.8,2439104838193300,19.8003944,0.3944
24,11,20.7,2439105738299200,20.7005003,0.5003
25,11,21.6,2439106638139000,21.6003401,0.3401
26,11,22.5,2439107538157300,22.5003584,0.3584
27,12,23.4,2439108438178200,23.4003793,0.3793
28,11,24.3,2439109338252300,24.3004534,0.4534
29,11,25.2,2439110238144900,25.200346,0.346
30,11,26.1,2439111138129000,26.1003301,0.3301
31,11,27.0,2439112038131100,27.0003322,0.3322
32,11,27.9,2439112938196000,27.9003971,0.3971
33,11,28.8,2439113838108500,28.8003096,0.3096
34,12,29.7,2439114738195200,29.7003963,0.3963
35,11,30.6,2439115638126500,30.6003276,0.3276
36,11,31.5,2439116538225700,31.5004268,0.4268
37,12,32.4,2439117438143300,32.4003444,0.3444
38,11,33.3,2439118338198300,33.3003994,0.399401
39,11,34.2,2439119238110600,34.2003117,0.3117
40,11,35.1,2439120138167800,35.1003689,0.3689
41,12,36.0,2439121038152400,36.0003535,0.3535
42,11,36.9,2439121938126700,36.9003278,0.3278
43,11,37.8,2439122838238500,37.8004396,0.4396
44,12,38.7,2439123738206000,38.7004071,0.4071
45,11,39.6,2439124638295800,39.6004969,0.4969
46,11,40.5,2439125538154500,40.5003556,0.3556
47,11,41.4,2439126438165500,41.4003666,0.3666
48,11,42.3,2439127338190700,42.3003918,0.3918
49,11,43.2,2439128238161400,43.2003625,0.3625
50,12,44.1,2439129138151100,44.1003522,0.3522
51,11,45.0,2439130038274600,45.0004757,0.4757
52,11,45.9,2439130938137000,45.9003381,0.3381
53,11,46.8,2439131838131900,46.800333,0.333
54,12,47.7,2439132738126400,47.7003275,0.3275
55,11,48.6,2439133638298100,48.6004992,0.4992
56,11,49.5,2439134538122300,49.5003234,0.3234
57,11,50.4,2439135438213400,50.4004145,0.4145
58,11,51.3,2439136338116400,51.3003175,0.3175
59,11,52.2,2439137238317600,52.2005187,0.5187
60,12,53.1,2439138138189800,53.1003909,0.3909
61,11,54.0,2439139038297100,54.0004982,0.4982
