trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,21,0.0,3948770765442800,0.0006616,0.6616
2,21,0.9,3948771665278100,0.9004969,0.4969
3,21,1.8,3948772565184700,1.8004035,0.4035
4,21,2.7,3948773465118900,2.7003377,0.3377
5,21,3.6,3948774365134200,3.600353,0.353
6,21,4.5,3948775265141000,4.5003598,0.3598
7,21,5.4,3948776165144200,5.400363,0.363
8,21,6.3,3948777065092800,6.3003116,0.3116
9,21,7.2,3948777965115700,7.2003345,0.3345
10,21,8.1,3948778865265900,8.1004847,0.4847
11,21,9.0,3948779765098200,9.000317,0.317
12,21,9.9,3948780665136000,9.9003548,0.3548
13,21,10.8,3948781565117700,10.8003365,0.3365
14,21,11.7,3948782465173100,11.7003919,0.3919
15,21,12.6,3948783365106300,12.6003251,0.3251
16,21,13.5,3948784265094900,13.5003137,0.3137
17,21,14.4,3948785165084500,14.4003033,0.3033
18,21,15.3,3948786065169700,15.3003885,0.3885
19,22,16.2,3948786965137000,16.2003558,0.3558
20,21,17.1,3948787865099700,17.1003185,0.3185
21,21,18.0,3948788765213100,18.0004319,0.4319
22,22,18.9,3948789665101700,18.9003205,0.3205
23,21,19.8,3948790565222100,19.8004409,0.4409
24,21,20.7,3948791465096400,20.7003152,0.3152
25,21,21.6,3948792365091400,21.6003102,0.3102
26,21,22.5,3948793265184700,22.5004035,0.4035
27,22,23.4,3948794165125800,23.4003446,0.3446
28,21,24.3,3948795065142900,24.3003617,0.3617
29,21,25.2,3948795965091800,25.2003106,0.3106
30,21,26.1,3948796865165800,26.1003846,0.3846
31,21,27.0,3948797765140500,27.0003593,0.3593
32,21,27.9,3948798665103200,27.900322,0.322
33,21,28.8,3948799565185700,28.8004045,0.4045
34,22,29.7,3948800465081100,29.7002999,0.2999
35,21,30.6,3948801365102300,30.6003211,0.3211
36,21,31.5,3948802265186000,31.5004048,0.4048
37,22,32.4,3948803165113700,32.4003325,0.3325
38,21,33.3,3948804065101200,33.30032,0.320001
39,21,34.2,3948804965087500,34.2003063,0.3063
40,21,35.1,3948805865141300,35.1003601,0.3601
41,22,36.0,3948806765103300,36.0003221,0.3221
42,21,36.9,3948807665088700,36.9003075,0.3075
43,21,37.8,3948808565299100,37.8005179,0.5179
44,22,38.7,3948809465283300,38.7005021,0.5021
45,21,39.6,3948810365128300,39.6003471,0.3471
46,21,40.5,3948811265093600,40.5003124,0.3124
47,21,41.4,3948812165199700,41.4004185,0.4185
48,21,42.3,3948813065185500,42.3004043,0.4043
49,21,43.2,3948813965114100,43.2003329,0.3329
50,22,44.1,3948814865084700,44.1003035,0.3035
51,21,45.0,3948815765080700,45.0002995,0.2995
52,21,45.9,3948816665127600,45.9003464,0.3464
53,21,46.8,3948817565153600,46.8003724,0.3724
54,22,47.7,3948818465103700,47.7003225,0.3225
55,21,48.6,3948819365116500,48.6003353,0.3353
56,21,49.5,3948820265181500,49.5004003,0.4003
57,21,50.4,3948821165087200,50.400306,0.306
58,21,51.3,3948822065159500,51.3003783,0.3783
59,21,52.2,3948822965112300,52.2003311,0.3311
60,22,53.1,3948823865165300,53.1003841,0.3841
61,21,54.0,3948824765227000,54.0004458,0.4458
62,21,54.9,3948825665091900,54.9003107,0.3107
63,21,55.8,3948826565131700,55.8003505,0.3505
64,22,56.7,3948827465094800,56.7003136,0.3136
65,21,57.6,3948828365110700,57.6003295,0.3295
66,21,58.5,3948829265097700,58.5003165,0.3165
67,22,59.4,3948830165092100,59.4003109,0.3109
68,21,60.3,3948831065112700,60.3003315,0.3315
69,21,61.2,3948831965157900,61.2003767,0.3767
70,21,62.1,3948832865174600,62.1003934,0.3934
71,21,63.0,3948833765127100,63.0003459,0.3459
72,22,63.9,3948834665132700,63.9003515,0.3515
73,21,64.8,3948835565225300,64.8004441,0.4441
74,21,65.7,3948836465143800,65.7003626,0.3626
75,22,66.6,3948837365101300,66.6003201,0.320101
76,21,67.5,3948838265079700,67.5002985,0.2985
77,21,68.4,3948839165327900,68.4005467,0.5467
78,21,69.3,3948840065272100,69.3004909,0.4909
79,21,70.2,3948840965117700,70.2003365,0.3365
80,21,71.1,3948841865097900,71.1003167,0.3167
81,22,72.0,3948842765225200,72.000444,0.444
82,21,72.9,3948843665326500,72.9005453,0.5453
83,21,73.8,3948844565138000,73.8003568,0.3568
84,21,74.7,3948845465096000,74.7003148,0.3148
85,21,75.6,3948846365229100,75.6004479,0.4479
86,21,76.5,3948847265139300,76.5003581,0.3581
87,21,77.4,3948848165095400,77.4003142,0.3142
88,22,78.3,3948849065119500,78.3003383,0.3383
89,21,79.2,3948849965223300,79.2004421,0.4421
90,21,80.1,3948850865126300,80.1003451,0.3451
91,21,81.0,3948851765239000,81.0004578,0.4578
92,21,81.9,3948852665152800,81.9003716,0.3716
93,22,82.8,3948853565175800,82.8003946,0.3946
94,21,83.7,3948854465224300,83.7004431,0.4431
95,21,84.6,3948855365113100,84.6003319,0.3319
96,21,85.5,3948856265114200,85.500333,0.333
97,22,86.4,3948857165100200,86.400319,0.319
98,21,87.3,3948858065130800,87.3003496,0.3496
99,21,88.2,3948858965150500,88.2003693,0.3693
100,21,89.1,3948859865107900,89.1003267,0.3267
101,21,90.0,3948860765135200,90.000354,0.354
102,21,90.9,3948861665107600,90.9003264,0.3264
103,21,91.8,3948862565111100,91.8003299,0.3299
104,22,92.7,3948863465086000,92.7003048,0.3048
105,21,93.6,3948864365274000,93.6004928,0.4928
106,21,94.5,3948865265120300,94.5003391,0.3391
107,21,95.4,3948866165133000,95.4003518,0.3518
