trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,21,0.0,3949844064759300,0.000885,0.885
2,21,0.9,3949844964201300,0.900327,0.327
3,21,1.8,3949845864257400,1.8003831,0.3831
4,21,2.7,3949846764223100,2.7003488,0.3488
5,21,3.6,3949847664280700,3.6004064,0.4064
6,21,4.5,3949848564170300,4.500296,0.296
7,21,5.4,3949849464257800,5.4003835,0.3835
8,21,6.3,3949850364234900,6.3003606,0.3606
9,21,7.2,3949851264232300,7.200358,0.358
10,21,8.1,3949852164208900,8.1003346,0.3346
11,21,9.0,3949853064350900,9.0004766,0.4766
12,21,9.9,3949853964306500,9.9004322,0.4322
13,21,10.8,3949854864256700,10.8003824,0.3824
14,21,11.7,3949855764297800,11.7004235,0.4235
15,21,12.6,3949856664162400,12.6002881,0.2881
16,21,13.5,3949857564470600,13.5005963,0.5963
17,21,14.4,3949858464319700,14.4004454,0.4454
18,21,15.3,3949859364316800,15.3004425,0.4425
19,22,16.2,3949860264238400,16.2003641,0.3641
20,21,17.1,3949861164326900,17.1004526,0.4526
21,21,18.0,3949862064230400,18.0003561,0.3561
22,22,18.9,3949862964214600,18.9003403,0.3403
23,21,19.8,3949863864225100,19.8003508,0.3508
24,21,20.7,3949864764196600,20.7003223,0.3223
25,21,21.6,3949865664219500,21.6003452,0.3452
26,21,22.5,3949866564225300,22.500351,0.351
27,22,23.4,3949867464297800,23.4004235,0.4235
28,21,24.3,3949868364191700,24.3003174,0.3174
29,21,25.2,3949869264391500,25.2005172,0.5172
30,21,26.1,3949870164363800,26.1004895,0.4895
31,21,27.0,3949871064291500,27.0004172,0.4172
32,21,27.9,3949871964275400,27.9004011,0.4011
33,21,28.8,3949872864228300,28.800354,0.354
34,22,29.7,3949873764461000,29.7005867,0.5867
35,21,30.6,3949874664283800,30.6004095,0.4095
36,21,31.5,3949875564261300,31.500387,0.387
37,22,32.4,3949876464226200,32.4003519,0.3519
38,21,33.3,3949877364266800,33.3003925,0.392501
39,21,34.2,3949878264438500,34.2005642,0.5642
40,21,35.1,3949879164483900,35.1006096,0.6096
41,22,36.0,3949880064228200,36.0003539,0.3539
42,21,36.9,3949880964405900,36.9005316,0.5316
43,21,37.8,3949881864504100,37.8006298,0.6298
44,22,38.7,3949882764180000,38.7003057,0.3057
45,21,39.6,3949883664476600,39.6006023,0.6023
46,21,40.5,3949884564223300,40.500349,0.349
47,21,41.4,3949885464303200,41.4004289,0.4289
48,21,42.3,3949886364208700,42.3003344,0.3344
49,21,43.2,3949887264600000,43.2007257,0.7257
50,22,44.1,3949888164281500,44.1004072,0.4072
51,21,45.0,3949889064369400,45.0004951,0.4951
52,21,45.9,3949889964428100,45.9005538,0.5538
53,21,46.8,3949890864267600,46.8003933,0.3933
54,22,47.7,3949891764192900,47.7003186,0.3186
55,21,48.6,3949892664378900,48.6005046,0.5046
56,21,49.5,3949893564516500,49.5006422,0.6422
57,21,50.4,3949894464207200,50.4003329,0.3329
58,21,51.3,3949895364414500,51.3005402,0.5402
59,21,52.2,3949896264467900,52.2005936,0.5936
60,22,53.1,3949897164208700,53.1003344,0.3344
61,21,54.0,3949898064373900,54.0004996,0.4996
62,21,54.9,3949898964222300,54.900348,0.348
63,21,55.8,3949899864357900,55.8004836,0.4836
64,22,56.7,3949900764296500,56.7004222,0.4222
65,21,57.6,3949901664310000,57.6004357,0.4357
66,21,58.5,3949902564329800,58.5004555,0.4555
67,22,59.4,3949903464267700,59.4003934,0.3934
68,21,60.3,3949904364217500,60.3003432,0.3432
69,21,61.2,3949905264352100,61.2004778,0.4778
70,21,62.1,3949906164312600,62.1004383,0.4383
71,21,63.0,3949907064216900,63.0003426,0.3426
72,22,63.9,3949907964291000,63.9004167,0.4167
73,21,64.8,3949908864188100,64.8003138,0.3138
74,21,65.7,3949909764324800,65.7004505,0.4505
75,22,66.6,3949910664251700,66.6003774,0.377401
76,21,67.5,3949911564185600,67.5003113,0.3113
77,21,68.4,3949912464217100,68.4003428,0.3428
78,21,69.3,3949913364368400,69.3004941,0.4941
79,21,70.2,3949914264278000,70.2004037,0.4037
80,21,71.1,3949915164255400,71.1003811,0.3811
81,22,72.0,3949916064291500,72.0004172,0.4172
82,21,72.9,3949916964235400,72.9003611,0.3611
83,21,73.8,3949917864220700,73.8003464,0.3464
84,21,74.7,3949918764251300,74.700377,0.377
85,21,75.6,3949919664254200,75.6003799,0.3799
86,21,76.5,3949920564287900,76.5004136,0.4136
87,21,77.4,3949921464325100,77.4004508,0.4508
88,22,78.3,3949922364237200,78.3003629,0.3629
89,21,79.2,3949923264289100,79.2004148,0.4148
90,21,80.1,3949924164285800,80.1004115,0.4115
91,21,81.0,3949925064237000,81.0003627,0.3627
92,21,81.9,3949925964260500,81.9003862,0.3862
93,22,82.8,3949926864365600,82.8004913,0.4913
94,21,83.7,3949927764430900,83.7005566,0.5566
95,21,84.6,3949928664279700,84.6004054,0.4054
96,21,85.5,3949929564191600,85.5003173,0.3173
97,22,86.4,3949930464215400,86.4003411,0.3411
98,21,87.3,3949931364289300,87.300415,0.415
99,21,88.2,3949932264258700,88.2003844,0.3844
100,21,89.1,3949933164266500,89.1003922,0.3922
101,21,90.0,3949934064279400,90.0004051,0.4051
102,21,90.9,3949934964198900,90.9003246,0.3246
103,21,91.8,3949935864297400,91.8004231,0.4231
104,22,92.7,3949936764339000,92.7004647,0.4647
105,21,93.6,3949937664307400,93.6004331,0.4331
106,21,94.5,3949938564300000,94.5004257,0.4257
107,21,95.4,3949939464265500,95.4003912,0.3912
108,21,96.3,3949940364241800,96.3003675,0.3675
109,21,97.2,3949941264241200,97.2003669,0.3669
110,22,98.1,3949942164289800,98.1004155,0.4155
111,21,99.0,3949943064294400,99.0004201,0.4201
112,21,99.9,3949943964207900,99.9003336,0.3336
113,21,100.8,3949944864383700,100.8005094,0.5094
114,21,101.7,3949945764202400,101.7003281,0.3281
115,21,102.6,3949946664467200,102.6005929,0.5929
116,22,103.5,3949947564346500,103.5004722,0.4722
117,21,104.4,3949948464385100,104.4005108,0.5108
118,21,105.3,3949949364351800,105.3004775,0.4775
119,21,106.2,3949950264259700,106.2003854,0.3854
120,21,107.1,3949951164242600,107.1003683,0.3683
