trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,21,0.0,180685139706400,0.000709,0.709
2,21,0.9,180686039400700,0.9004033,0.4033
3,21,1.8,180686939360200,1.8003628,0.3628
4,21,2.7,180687839397700,2.7004003,0.4003
5,21,3.6,180688739489500,3.6004921,0.4921
6,21,4.5,180689639389500,4.5003921,0.3921
7,21,5.4,180690539396800,5.4003994,0.3994
8,21,6.3,180691439380000,6.3003826,0.3826
9,21,7.2,180692339373200,7.2003758,0.3758
10,21,8.1,180693239384700,8.1003873,0.3873
11,21,9.0,180694139516300,9.0005189,0.5189
12,21,9.9,180695039381600,9.9003842,0.3842
13,21,10.8,180695939506900,10.8005095,0.5095
14,21,11.7,180696839351400,11.700354,0.354
15,21,12.6,180697739484300,12.6004869,0.4869
16,21,13.5,180698639445000,13.5004476,0.4476
17,21,14.4,180699539422200,14.4004248,0.4248
18,21,15.3,180700439494700,15.3004973,0.4973
19,22,16.2,180701339382800,16.2003854,0.3854
20,21,17.1,180702239482000,17.1004846,0.4846
21,21,18.0,180703139463400,18.000466,0.466
22,22,18.9,180704039563100,18.9005657,0.5657
23,21,19.8,180704939488900,19.8004915,0.4915
24,21,20.7,180705839397800,20.7004004,0.4004
25,21,21.6,180706739553900,21.6005565,0.5565
26,21,22.5,180707639571900,22.5005745,0.5745
27,22,23.4,180708539619600,23.4006222,0.6222
28,21,24.3,180709439480600,24.3004832,0.4832
29,21,25.2,180710339335000,25.2003376,0.3376
30,21,26.1,180711239509300,26.1005119,0.5119
31,21,27.0,180712139464700,27.0004673,0.4673
32,21,27.9,180713039398100,27.9004007,0.4007
33,21,28.8,180713939568100,28.8005707,0.5707
34,22,29.7,180714839384500,29.7003871,0.3871
35,21,30.6,180715739457000,30.6004596,0.4596
36,21,31.5,180716639544100,31.5005467,0.5467
37,22,32.4,180717539515200,32.4005178,0.5178
38,21,33.3,180718439548100,33.3005507,0.550701
39,21,34.2,180719339594900,34.2005975,0.5975
40,21,35.1,180720239617100,35.1006197,0.6197
41,22,36.0,180721139547600,36.0005502,0.5502
42,21,36.9,180722039631600,36.9006342,0.6342
43,21,37.8,180722939525500,37.8005281,0.5281
44,22,38.7,180723839482400,38.700485,0.485
45,21,39.6,180724739479100,39.6004817,0.4817
46,21,40.5,180725639420200,40.5004228,0.4228
