trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,31,0.0,1429906985950800,0.0006122,0.6122
2,31,0.9,1429907885771600,0.900433,0.433
3,31,1.8,1429908785728900,1.8003903,0.3903
4,31,2.7,1429909685778400,2.7004398,0.4398
5,31,3.6,1429910585751900,3.6004133,0.4133
6,31,4.5,1429911485814800,4.5004762,0.4762
7,31,5.4,1429912385825000,5.4004864,0.4864
8,31,6.3,1429913285648100,6.3003095,0.3095
9,31,7.2,1429914185884400,7.2005458,0.5458
10,31,8.1,1429915085773600,8.100435,0.435
11,31,9.0,1429915985635600,9.000297,0.297
12,31,9.9,1429916885941500,9.9006029,0.6029
13,31,10.8,1429917785893700,10.8005551,0.5551
14,31,11.7,1429918685692100,11.7003535,0.3535
15,31,12.6,1429919585811300,12.6004727,0.4727
16,31,13.5,1429920485901200,13.5005626,0.5626
17,31,14.4,1429921385740400,14.4004018,0.4018
18,31,15.3,1429922285851300,15.3005127,0.5127
19,31,16.2,1429923185881300,16.2005427,0.5427
20,31,17.1,1429924085817800,17.1004792,0.4792
21,31,18.0,1429924985818600,18.00048,0.48
22,31,18.9,1429925885854000,18.9005154,0.5154
23,31,19.8,1429926785814500,19.8004759,0.4759
24,31,20.7,1429927685738300,20.7003997,0.3997
25,31,21.6,1429928585809900,21.6004713,0.4713
26,31,22.5,1429929485873000,22.5005344,0.5344
27,31,23.4,1429930385669300,23.4003307,0.3307
28,31,24.3,1429931285865100,24.3005265,0.5265
29,31,25.2,1429932185876800,25.2005382,0.5382
30,31,26.1,1429933085795200,26.1004566,0.4566
31,31,27.0,1429933985702700,27.0003641,0.3641
32,31,27.9,1429934885852300,27.9005137,0.5137
33,31,28.8,1429935785828600,28.80049,0.49
34,31,29.7,1429936685812600,29.700474,0.474
35,31,30.6,1429937585815200,30.6004766,0.4766
36,31,31.5,1429938485939100,31.5006005,0.6005
37,31,32.4,1429939385866500,32.4005279,0.5279
38,31,33.3,1429940285755900,33.3004173,0.417301
39,31,34.2,1429941185911100,34.2005725,0.5725
40,31,35.1,1429942085712700,35.1003741,0.3741
41,31,36.0,1429942985747100,36.0004085,0.4085
42,31,36.9,1429943885881800,36.9005432,0.5432
43,31,37.8,1429944785849800,37.8005112,0.5112
44,31,38.7,1429945685828600,38.70049,0.49
45,31,39.6,1429946585880200,39.6005416,0.5416
46,31,40.5,1429947485725300,40.5003867,0.3867
47,31,41.4,1429948385694200,41.4003556,0.3556
48,31,42.3,1429949285740200,42.3004016,0.4016
49,31,43.2,1429950185654700,43.2003161,0.3161
