trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,21,0.0,2522299249136000,0.0007083,0.7083
2,21,0.9,2522300148913700,0.900486,0.486
3,21,1.8,2522301048884900,1.8004572,0.4572
4,21,2.7,2522301948981800,2.7005541,0.5541
5,21,3.6,2522302849019800,3.6005921,0.5921
6,21,4.5,2522303748805900,4.5003782,0.3782
7,21,5.4,2522304648743000,5.4003153,0.3153
8,21,6.3,2522305548827800,6.3004001,0.4001
9,21,7.2,2522306448762100,7.2003344,0.3344
10,21,8.1,2522307348922500,8.1004948,0.4948
11,21,9.0,2522308248848500,9.0004208,0.4208
12,21,9.9,2522309148873000,9.9004453,0.4453
13,21,10.8,2522310048939400,10.8005117,0.5117
14,21,11.7,2522310948830900,11.7004032,0.4032
15,21,12.6,2522311848969700,12.600542,0.542
16,21,13.5,2522312748880400,13.5004527,0.4527
17,21,14.4,2522313649054900,14.4006272,0.6272
18,21,15.3,2522314548839100,15.3004114,0.4114
19,22,16.2,2522315448981400,16.2005537,0.5537
20,21,17.1,2522316348898900,17.1004712,0.4712
21,21,18.0,2522317248894200,18.0004665,0.4665
22,22,18.9,2522318148753900,18.9003262,0.3262
23,21,19.8,2522319049051200,19.8006235,0.6235
24,21,20.7,2522319948926900,20.7004992,0.4992
25,21,21.6,2522320848822100,21.6003944,0.3944
26,21,22.5,2522321748906600,22.5004789,0.4789
27,22,23.4,2522322648809300,23.4003816,0.3816
28,21,24.3,2522323548922800,24.3004951,0.4951
29,21,25.2,2522324448948700,25.200521,0.521
30,21,26.1,2522325348832400,26.1004047,0.4047
31,21,27.0,2522326248930700,27.000503,0.503
32,21,27.9,2522327148852800,27.9004251,0.4251
33,21,28.8,2522328048934900,28.8005072,0.5072
34,22,29.7,2522328948968100,29.7005404,0.5404
35,21,30.6,2522329849005900,30.6005782,0.5782
36,21,31.5,2522330749043800,31.5006161,0.6161
37,22,32.4,2522331648993600,32.4005659,0.5659
38,21,33.3,2522332548888500,33.3004608,0.460801
39,21,34.2,2522333448953700,34.200526,0.526
40,21,35.1,2522334348961800,35.1005341,0.5341
41,22,36.0,2522335248894500,36.0004668,0.4668
42,21,36.9,2522336148922700,36.900495,0.495
43,21,37.8,2522337048795600,37.8003679,0.3679
44,22,38.7,2522337948889700,38.700462,0.462
45,21,39.6,2522338849066000,39.6006383,0.6383
46,21,40.5,2522339748906300,40.5004786,0.4786
47,21,41.4,2522340648989900,41.4005622,0.5622
48,21,42.3,2522341548911700,42.300484,0.484
49,21,43.2,2522342448935500,43.2005078,0.5078
50,22,44.1,2522343348913100,44.1004854,0.4854
51,21,45.0,2522344248982600,45.0005549,0.5549
52,21,45.9,2522345148910400,45.9004827,0.4827
53,21,46.8,2522346048875900,46.8004482,0.4482
54,22,47.7,2522346948928400,47.7005007,0.5007
55,21,48.6,2522347848908300,48.6004806,0.4806
56,21,49.5,2522348748825700,49.500398,0.398
57,21,50.4,2522349648825400,50.4003977,0.3977
58,21,51.3,2522350548969700,51.300542,0.542
59,21,52.2,2522351449041000,52.2006133,0.6133
60,22,53.1,2522352349062900,53.1006352,0.6352
61,21,54.0,2522353248909900,54.0004822,0.4822
62,21,54.9,2522354148833700,54.900406,0.406
63,21,55.8,2522355048988600,55.8005609,0.5609
64,22,56.7,2522355948768800,56.7003411,0.3411
65,21,57.6,2522356848892600,57.6004649,0.4649
66,21,58.5,2522357748910900,58.5004832,0.4832
67,22,59.4,2522358649075700,59.400648,0.648
68,21,60.3,2522359548944100,60.3005164,0.5164
69,21,61.2,2522360448827100,61.2003994,0.3994
70,21,62.1,2522361348859100,62.1004314,0.4314
71,21,63.0,2522362249108900,63.0006812,0.6812
72,22,63.9,2522363149005500,63.9005778,0.5778
73,21,64.8,2522364048766800,64.8003391,0.3391
74,21,65.7,2522364948864500,65.7004368,0.4368
75,22,66.6,2522365848863300,66.6004356,0.435601
76,21,67.5,2522366748870600,67.5004429,0.4429
77,21,68.4,2522367648897900,68.4004702,0.4702
78,21,69.3,2522368548954500,69.3005268,0.5268
79,21,70.2,2522369448831000,70.2004033,0.4033
80,21,71.1,2522370348855000,71.1004273,0.4273
81,22,72.0,2522371248898800,72.0004711,0.4711
82,21,72.9,2522372148941200,72.9005135,0.5135
83,21,73.8,2522373048859700,73.800432,0.432
84,21,74.7,2522373948865600,74.7004379,0.4379
85,21,75.6,2522374848941600,75.6005139,0.5139
86,21,76.5,2522375748861100,76.5004334,0.4334
87,21,77.4,2522376648899500,77.4004718,0.4718
88,22,78.3,2522377548918500,78.3004908,0.4908
89,21,79.2,2522378448861200,79.2004335,0.4335
90,21,80.1,2522379348906300,80.1004786,0.4786
91,21,81.0,2522380249028100,81.0006004,0.6004
92,21,81.9,2522381148858500,81.9004308,0.4308
93,22,82.8,2522382049089800,82.8006621,0.6621
94,21,83.7,2522382948983500,83.7005558,0.5558
95,21,84.6,2522383848911200,84.6004835,0.4835
96,21,85.5,2522384749022300,85.5005946,0.5946
97,22,86.4,2522385648915400,86.4004877,0.4877
98,21,87.3,2522386548984600,87.3005569,0.5569
99,21,88.2,2522387448910800,88.2004831,0.4831
100,21,89.1,2522388348795300,89.1003676,0.3676
101,21,90.0,2522389248920000,90.0004923,0.4923
102,21,90.9,2522390148857900,90.9004302,0.4302
103,21,91.8,2522391048929700,91.800502,0.502
104,22,92.7,2522391948957800,92.7005301,0.5301
105,21,93.6,2522392848903700,93.600476,0.476
106,21,94.5,2522393748905800,94.5004781,0.4781
107,21,95.4,2522394648932800,95.4005051,0.5051
108,21,96.3,2522395548887800,96.3004601,0.4601
109,21,97.2,2522396448906100,97.2004784,0.4784
110,22,98.1,2522397348896800,98.1004691,0.4691
111,21,99.0,2522398248909900,99.0004822,0.4822
112,21,99.9,2522399148842200,99.9004145,0.4145
113,21,100.8,2522400048921400,100.8004937,0.4937
114,21,101.7,2522400948827800,101.7004001,0.4001
115,21,102.6,2522401848974500,102.6005468,0.5468
116,22,103.5,2522402748971000,103.5005433,0.5433
117,21,104.4,2522403648929500,104.4005018,0.5018
118,21,105.3,2522404548906300,105.3004786,0.4786
119,21,106.2,2522405448895200,106.2004675,0.4675
120,21,107.1,2522406349034400,107.1006067,0.6067
121,21,108.0,2522407248938900,108.0005112,0.5112
122,22,108.9,2522408149050400,108.9006227,0.6227
123,21,109.8,2522409048828900,109.8004012,0.4012
124,21,110.7,2522409948928200,110.7005005,0.5005
125,21,111.6,2522410849011500,111.6005838,0.5838
126,21,112.5,2522411749123400,112.5006957,0.6957
127,21,113.4,2522412649050500,113.4006228,0.6228
128,21,114.3,2522413548976700,114.300549,0.549
129,22,115.2,2522414449021600,115.2005939,0.5939
130,21,116.1,2522415348908500,116.1004808,0.4808
131,21,117.0,2522416248815700,117.000388,0.388
132,22,117.9,2522417148910500,117.9004828,0.4828
133,21,118.8,2522418048945300,118.8005176,0.5176
134,21,119.7,2522418948955800,119.7005281,0.5281
135,21,120.6,2522419848894000,120.6004663,0.4663
136,22,121.5,2522420748949700,121.500522,0.522
137,21,122.4,2522421649041200,122.4006135,0.6135
138,21,123.3,2522422548926300,123.3004986,0.4986
139,22,124.2,2522423449022400,124.2005947,0.5947
140,21,125.1,2522424349010400,125.1005827,0.5827
141,21,126.0,2522425248977800,126.0005501,0.5501
142,21,126.9,2522426149149500,126.9007218,0.7218
143,21,127.8,2522427048968900,127.8005412,0.5412
144,21,128.7,2522427948862700,128.700435,0.435001
145,22,129.6,2522428848893800,129.6004661,0.4661
146,21,130.5,2522429748908300,130.5004806,0.4806
147,21,131.4,2522430648906300,131.4004786,0.4786
148,21,132.3,2522431548946800,132.3005191,0.5191
149,22,133.2,2522432448917600,133.2004899,0.489901
150,21,134.1,2522433349077300,134.1006496,0.6496
151,21,135.0,2522434248898900,135.0004712,0.4712
152,21,135.9,2522435148919600,135.9004919,0.4919
153,21,136.8,2522436048892300,136.8004646,0.4646
