trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,21,0.0,2438516089683600,0.0004681,0.4681
2,21,0.9,2438516989547500,0.900332,0.332
3,21,1.8,2438517889603200,1.8003877,0.3877
4,21,2.7,2438518789528200,2.7003127,0.3127
5,21,3.6,2438519689726100,3.6005106,0.5106
6,21,4.5,2438520589648500,4.500433,0.433
7,21,5.4,2438521489529100,5.4003136,0.3136
8,21,6.3,2438522389702900,6.3004874,0.4874
9,21,7.2,2438523289568600,7.2003531,0.3531
10,21,8.1,2438524189549100,8.1003336,0.3336
11,21,9.0,2438525089686300,9.0004708,0.4708
12,21,9.9,2438525989720700,9.9005052,0.5052
13,21,10.8,2438526889670700,10.8004552,0.4552
14,21,11.7,2438527789639800,11.7004243,0.4243
15,21,12.6,2438528689558600,12.6003431,0.3431
16,21,13.5,2438529589700000,13.5004845,0.4845
17,21,14.4,2438530489661200,14.4004457,0.4457
18,21,15.3,2438531389624600,15.3004091,0.4091
19,22,16.2,2438532289523800,16.2003083,0.3083
20,21,17.1,2438533189727700,17.1005122,0.5122
21,21,18.0,2438534089565400,18.0003499,0.3499
22,22,18.9,2438534989593100,18.9003776,0.3776
23,21,19.8,2438535889592900,19.8003774,0.3774
24,21,20.7,2438536789538000,20.7003225,0.3225
25,21,21.6,2438537689531700,21.6003162,0.3162
26,21,22.5,2438538589571300,22.5003558,0.3558
27,22,23.4,2438539489554500,23.400339,0.339
28,21,24.3,2438540389565400,24.3003499,0.3499
29,21,25.2,2438541289528900,25.2003134,0.3134
30,21,26.1,2438542189547100,26.1003316,0.3316
31,21,27.0,2438543089565100,27.0003496,0.3496
32,21,27.9,2438543989594200,27.9003787,0.3787
33,21,28.8,2438544889579800,28.8003643,0.3643
34,22,29.7,2438545789586900,29.7003714,0.3714
35,21,30.6,2438546689556700,30.6003412,0.3412
36,21,31.5,2438547589637100,31.5004216,0.4216
37,22,32.4,2438548489565000,32.4003495,0.3495
38,21,33.3,2438549389604600,33.3003891,0.389101
39,21,34.2,2438550289588700,34.2003732,0.3732
40,21,35.1,2438551189663600,35.1004481,0.4481
41,22,36.0,2438552089614500,36.000399,0.399
42,21,36.9,2438552989713100,36.9004976,0.4976
43,21,37.8,2438553889585800,37.8003703,0.3703
44,22,38.7,2438554789564900,38.7003494,0.3494
45,21,39.6,2438555689661100,39.6004456,0.4456
46,21,40.5,2438556589636900,40.5004214,0.4214
47,21,41.4,2438557489522300,41.4003068,0.3068
48,21,42.3,2438558389592300,42.3003768,0.3768
49,21,43.2,2438559289620300,43.2004048,0.4048
50,22,44.1,2438560189581000,44.1003655,0.3655
51,21,45.0,2438561089576300,45.0003608,0.3608
52,21,45.9,2438561989535100,45.9003196,0.3196
53,21,46.8,2438562889558600,46.8003431,0.3431
54,22,47.7,2438563789570900,47.7003554,0.3554
55,21,48.6,2438564689591300,48.6003758,0.3758
56,21,49.5,2438565589565300,49.5003498,0.3498
57,21,50.4,2438566489644900,50.4004294,0.4294
58,21,51.3,2438567389532600,51.3003171,0.3171
59,21,52.2,2438568289731400,52.2005159,0.5159
60,22,53.1,2438569189768700,53.1005532,0.5532
61,21,54.0,2438570089661000,54.0004455,0.4455
62,21,54.9,2438570989563000,54.9003475,0.3475
63,21,55.8,2438571889533300,55.8003178,0.3178
64,22,56.7,2438572789558400,56.7003429,0.3429
65,21,57.6,2438573689620000,57.6004045,0.4045
66,21,58.5,2438574589597200,58.5003817,0.3817
67,22,59.4,2438575489605500,59.40039,0.39
68,21,60.3,2438576389516300,60.3003008,0.3008
69,21,61.2,2438577289633800,61.2004183,0.4183
70,21,62.1,2438578189605700,62.1003902,0.3902
71,21,63.0,2438579089638700,63.0004232,0.4232
72,22,63.9,2438579989579800,63.9003643,0.3643
73,21,64.8,2438580889659100,64.8004436,0.4436
74,21,65.7,2438581789568800,65.7003533,0.3533
75,22,66.6,2438582689668000,66.6004525,0.452501
76,21,67.5,2438583589532600,67.5003171,0.3171
77,21,68.4,2438584489572500,68.400357,0.357
78,21,69.3,2438585389565600,69.3003501,0.3501
79,21,70.2,2438586289586100,70.2003706,0.3706
80,21,71.1,2438587189583100,71.1003676,0.3676
81,22,72.0,2438588089666300,72.0004508,0.4508
82,21,72.9,2438588989722900,72.9005074,0.5074
83,21,73.8,2438589889714000,73.8004985,0.4985
84,21,74.7,2438590789575500,74.70036,0.36
85,21,75.6,2438591689591200,75.6003757,0.3757
86,21,76.5,2438592589570100,76.5003546,0.3546
87,21,77.4,2438593489677000,77.4004615,0.4615
88,22,78.3,2438594389580400,78.3003649,0.3649
89,21,79.2,2438595289559700,79.2003442,0.3442
90,21,80.1,2438596189575900,80.1003604,0.3604
91,21,81.0,2438597089587300,81.0003718,0.3718
