trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,21,0.0,3222844667448200,0.0007742,0.7742
2,21,0.9,3222845567101300,0.9004273,0.4273
3,21,1.8,3222846467165900,1.8004919,0.4919
4,21,2.7,3222847367213100,2.7005391,0.5391
5,21,3.6,3222848267040100,3.6003661,0.3661
6,21,4.5,3222849166996300,4.5003223,0.3223
7,21,5.4,3222850066968000,5.400294,0.294
8,21,6.3,3222850967047600,6.3003736,0.3736
9,21,7.2,3222851867124500,7.2004505,0.4505
10,21,8.1,3222852767189600,8.1005156,0.5156
11,21,9.0,3222853667061900,9.0003879,0.3879
12,21,9.9,3222854567183700,9.9005097,0.5097
13,21,10.8,3222855466992800,10.8003188,0.3188
14,21,11.7,3222856366954800,11.7002808,0.2808
15,21,12.6,3222857266959200,12.6002852,0.2852
16,21,13.5,3222858167031500,13.5003575,0.3575
17,21,14.4,3222859067193800,14.4005198,0.5198
18,21,15.3,3222859967034900,15.3003609,0.3609
19,22,16.2,3222860867002700,16.2003287,0.3287
20,21,17.1,3222861767129900,17.1004559,0.4559
21,21,18.0,3222862667188800,18.0005148,0.5148
22,22,18.9,3222863567039800,18.9003658,0.3658
23,21,19.8,3222864466999400,19.8003254,0.3254
24,21,20.7,3222865367083100,20.7004091,0.4091
25,21,21.6,3222866267129900,21.6004559,0.4559
26,21,22.5,3222867167128100,22.5004541,0.4541
27,22,23.4,3222868067021100,23.4003471,0.3471
28,21,24.3,3222868967110700,24.3004367,0.4367
29,21,25.2,3222869867081200,25.2004072,0.4072
30,21,26.1,3222870767180200,26.1005062,0.5062
31,21,27.0,3222871667022000,27.000348,0.348
32,21,27.9,3222872567057300,27.9003833,0.3833
33,21,28.8,3222873467026100,28.8003521,0.3521
34,22,29.7,3222874367123700,29.7004497,0.4497
35,21,30.6,3222875267100100,30.6004261,0.4261
36,21,31.5,3222876167105600,31.5004316,0.4316
37,22,32.4,3222877067088200,32.4004142,0.4142
38,21,33.3,3222877967036100,33.3003621,0.362101
39,21,34.2,3222878867082300,34.2004083,0.4083
40,21,35.1,3222879767075400,35.1004014,0.4014
41,22,36.0,3222880667141700,36.0004677,0.4677
42,21,36.9,3222881567021000,36.900347,0.347
43,21,37.8,3222882467003600,37.8003296,0.3296
44,22,38.7,3222883367038200,38.7003642,0.3642
45,21,39.6,3222884267124200,39.6004502,0.4502
46,21,40.5,3222885167187000,40.500513,0.513
47,21,41.4,3222886067138400,41.4004644,0.4644
48,21,42.3,3222886967064600,42.3003906,0.3906
49,21,43.2,3222887867129900,43.2004559,0.4559
50,22,44.1,3222888767137600,44.1004636,0.4636
51,21,45.0,3222889667027100,45.0003531,0.3531
52,21,45.9,3222890567000600,45.9003266,0.3266
53,21,46.8,3222891466978300,46.8003043,0.3043
54,22,47.7,3222892367015800,47.7003418,0.3418
55,21,48.6,3222893267017600,48.6003436,0.3436
56,21,49.5,3222894167003000,49.500329,0.329
57,21,50.4,3222895067071700,50.4003977,0.3977
58,21,51.3,3222895966996000,51.300322,0.322
59,21,52.2,3222896867175100,52.2005011,0.5011
60,22,53.1,3222897767119200,53.1004452,0.4452
61,21,54.0,3222898667058300,54.0003843,0.3843
62,21,54.9,3222899566994200,54.9003202,0.3202
63,21,55.8,3222900467130500,55.8004565,0.4565
64,22,56.7,3222901367066000,56.700392,0.392
65,21,57.6,3222902266976800,57.6003028,0.3028
66,21,58.5,3222903167039200,58.5003652,0.3652
67,22,59.4,3222904067038900,59.4003649,0.3649
68,21,60.3,3222904967035800,60.3003618,0.3618
69,21,61.2,3222905867035400,61.2003614,0.3614
70,21,62.1,3222906767089500,62.1004155,0.4155
71,21,63.0,3222907667107800,63.0004338,0.4338
72,22,63.9,3222908567026500,63.9003525,0.3525
73,21,64.8,3222909466991400,64.8003174,0.3174
74,21,65.7,3222910367056100,65.7003821,0.3821
75,22,66.6,3222911267043800,66.6003698,0.369801
76,21,67.5,3222912167036700,67.5003627,0.3627
77,21,68.4,3222913067085600,68.4004116,0.4116
78,21,69.3,3222913967019200,69.3003452,0.3452
79,21,70.2,3222914867142200,70.2004682,0.4682
80,21,71.1,3222915767064500,71.1003905,0.3905
81,22,72.0,3222916667014500,72.0003405,0.3405
82,21,72.9,3222917567185500,72.9005115,0.5115
83,21,73.8,3222918467026800,73.8003528,0.3528
84,21,74.7,3222919367112900,74.7004389,0.4389
85,21,75.6,3222920267116500,75.6004425,0.4425
86,21,76.5,3222921167043300,76.5003693,0.3693
87,21,77.4,3222922067165000,77.400491,0.491
88,22,78.3,3222922967140800,78.3004668,0.4668
89,21,79.2,3222923867038700,79.2003647,0.3647
90,21,80.1,3222924767037700,80.1003637,0.3637
91,21,81.0,3222925667131200,81.0004572,0.4572
92,21,81.9,3222926567181000,81.900507,0.507
93,22,82.8,3222927467036000,82.800362,0.362
94,21,83.7,3222928367151600,83.7004776,0.4776
95,21,84.6,3222929266997800,84.6003238,0.3238
96,21,85.5,3222930167003900,85.5003299,0.3299
97,22,86.4,3222931066995000,86.400321,0.321
98,21,87.3,3222931966994600,87.3003206,0.3206
99,21,88.2,3222932867038200,88.2003642,0.3642
100,21,89.1,3222933767076000,89.100402,0.402
101,21,90.0,3222934667007800,90.0003338,0.3338
102,21,90.9,3222935567051900,90.9003779,0.3779
103,21,91.8,3222936467161600,91.8004876,0.4876
104,22,92.7,3222937367036900,92.7003629,0.3629
105,21,93.6,3222938267126700,93.6004527,0.4527
106,21,94.5,3222939167140600,94.5004666,0.4666
107,21,95.4,3222940067017700,95.4003437,0.3437
108,21,96.3,3222940967016400,96.3003424,0.3424
109,21,97.2,3222941867028300,97.2003543,0.3543
110,22,98.1,3222942767029300,98.1003553,0.3553
111,21,99.0,3222943667036200,99.0003622,0.3622
112,21,99.9,3222944566991500,99.9003175,0.3175
113,21,100.8,3222945467028700,100.8003547,0.3547
114,21,101.7,3222946366993200,101.7003192,0.3192
115,21,102.6,3222947267006700,102.6003327,0.3327
116,22,103.5,3222948167058400,103.5003844,0.3844
117,21,104.4,3222949067122200,104.4004482,0.4482
118,21,105.3,3222949967078800,105.3004048,0.4048
119,21,106.2,3222950867059600,106.2003856,0.3856
