trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,31,0.0,2952045518373700,0.0006424,0.6424
2,31,0.9,2952046418165500,0.9004342,0.4342
3,31,1.8,2952047318094400,1.8003631,0.3631
4,31,2.7,2952048218182500,2.7004512,0.4512
5,31,3.6,2952049118298600,3.6005673,0.5673
6,31,4.5,2952050018194700,4.5004634,0.4634
7,31,5.4,2952050918243700,5.4005124,0.5124
8,31,6.3,2952051818327900,6.3005966,0.5966
9,31,7.2,2952052718205500,7.2004742,0.4742
10,31,8.1,2952053618156800,8.1004255,0.4255
11,31,9.0,2952054518151100,9.0004198,0.4198
12,31,9.9,2952055418215700,9.9004844,0.4844
13,31,10.8,2952056318185400,10.8004541,0.4541
14,31,11.7,2952057218463500,11.7007322,0.7322
15,31,12.6,2952058118137200,12.6004059,0.4059
16,31,13.5,2952059018179200,13.5004479,0.4479
17,31,14.4,2952059918181800,14.4004505,0.4505
18,31,15.3,2952060818277100,15.3005458,0.5458
19,31,16.2,2952061718026900,16.2002956,0.2956
20,31,17.1,2952062618187100,17.1004558,0.4558
21,31,18.0,2952063518214800,18.0004835,0.4835
22,31,18.9,2952064418248100,18.9005168,0.5168
23,31,19.8,2952065318161400,19.8004301,0.4301
24,31,20.7,2952066218273800,20.7005425,0.5425
25,31,21.6,2952067118263400,21.6005321,0.5321
26,31,22.5,2952068018280600,22.5005493,0.5493
27,31,23.4,2952068918277600,23.4005463,0.5463
28,31,24.3,2952069818256000,24.3005247,0.5247
29,31,25.2,2952070718266000,25.2005347,0.5347
30,31,26.1,2952071618270200,26.1005389,0.5389
31,31,27.0,2952072518217000,27.0004857,0.4857
32,31,27.9,2952073418096200,27.9003649,0.3649
33,31,28.8,2952074318245400,28.8005141,0.5141
34,31,29.7,2952075218189500,29.7004582,0.4582
35,31,30.6,2952076118110200,30.6003789,0.3789
36,31,31.5,2952077018290600,31.5005593,0.5593
37,31,32.4,2952077918273600,32.4005423,0.5423
38,31,33.3,2952078818273400,33.3005421,0.542101
39,31,34.2,2952079718238900,34.2005076,0.5076
40,31,35.1,2952080618205100,35.1004738,0.4738
41,31,36.0,2952081518093600,36.0003623,0.3623
42,31,36.9,2952082418213200,36.9004819,0.4819
43,31,37.8,2952083318359900,37.8006286,0.6286
44,31,38.7,2952084218205300,38.700474,0.474
45,31,39.6,2952085118200700,39.6004694,0.4694
46,31,40.5,2952086018286600,40.5005553,0.5553
47,31,41.4,2952086918258400,41.4005271,0.5271
48,31,42.3,2952087818186500,42.3004552,0.4552
49,31,43.2,2952088718204500,43.2004732,0.4732
50,31,44.1,2952089618100500,44.1003692,0.3692
51,31,45.0,2952090518309000,45.0005777,0.5777
52,31,45.9,2952091418155100,45.9004238,0.4238
53,31,46.8,2952092318185100,46.8004538,0.4538
54,31,47.7,2952093218271700,47.7005404,0.5404
55,31,48.6,2952094118254700,48.6005234,0.5234
56,31,49.5,2952095018144100,49.5004128,0.4128
57,31,50.4,2952095918251000,50.4005197,0.5197
58,31,51.3,2952096818272500,51.3005412,0.5412
59,31,52.2,2952097718158700,52.2004274,0.4274
60,31,53.1,2952098618212600,53.1004813,0.4813
61,31,54.0,2952099518308000,54.0005767,0.5767
62,31,54.9,2952100418215000,54.9004837,0.4837
63,31,55.8,2952101318260100,55.8005288,0.5288
64,31,56.7,2952102218224600,56.7004933,0.4933
65,31,57.6,2952103118237700,57.6005064,0.5064
66,31,58.5,2952104018189200,58.5004579,0.4579
67,31,59.4,2952104918300000,59.4005687,0.5687
68,31,60.3,2952105818190800,60.3004595,0.4595
69,31,61.2,2952106718181900,61.2004506,0.4506
70,31,62.1,2952107618292100,62.1005608,0.5608
71,31,63.0,2952108518163700,63.0004324,0.4324
72,31,63.9,2952109418265200,63.9005339,0.5339
73,31,64.8,2952110318208500,64.8004772,0.4772
74,31,65.7,2952111218280100,65.7005488,0.5488
75,31,66.6,2952112118230600,66.6004993,0.499301
76,31,67.5,2952113018101400,67.5003701,0.3701
77,31,68.4,2952113918135600,68.4004043,0.4043
78,31,69.3,2952114818208200,69.3004769,0.4769
79,31,70.2,2952115718202300,70.200471,0.471
80,31,71.1,2952116618119900,71.1003886,0.3886
81,31,72.0,2952117518209600,72.0004783,0.4783
82,31,72.9,2952118418332300,72.900601,0.601
83,31,73.8,2952119318294600,73.8005633,0.5633
84,31,74.7,2952120218248600,74.7005173,0.5173
85,31,75.6,2952121118202100,75.6004708,0.4708
86,31,76.5,2952122018327800,76.5005965,0.5965
87,31,77.4,2952122918216500,77.4004852,0.4852
88,31,78.3,2952123818325500,78.3005942,0.5942
89,31,79.2,2952124718179700,79.2004484,0.4484
90,31,80.1,2952125618313900,80.1005826,0.5826
91,31,81.0,2952126518266600,81.0005353,0.5353
92,31,81.9,2952127418324200,81.9005929,0.5929
93,31,82.8,2952128318255600,82.8005243,0.5243
94,31,83.7,2952129218293800,83.7005625,0.5625
95,31,84.6,2952130118251100,84.6005198,0.5198
96,31,85.5,2952131018249000,85.5005177,0.5177
97,31,86.4,2952131918275400,86.4005441,0.5441
98,31,87.3,2952132818255500,87.3005242,0.5242
99,31,88.2,2952133718260100,88.2005288,0.5288
100,31,89.1,2952134618239400,89.1005081,0.5081
101,31,90.0,2952135518248900,90.0005176,0.5176
