trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,11,0.0,3932275927825800,0.0006431,0.6431
2,11,0.9,3932276827758700,0.900576,0.576
3,11,1.8,3932277727515300,1.8003326,0.3326
4,11,2.7,3932278627493600,2.7003109,0.3109
5,11,3.6,3932279527460300,3.6002776,0.2776
6,11,4.5,3932280427746600,4.5005639,0.5639
7,11,5.4,3932281327586300,5.4004036,0.4036
8,11,6.3,3932282227534800,6.3003521,0.3521
9,11,7.2,3932283127503800,7.2003211,0.3211
10,11,8.1,3932284027532000,8.1003493,0.3493
11,11,9.0,3932284927819900,9.0006372,0.6372
12,11,9.9,3932285827600200,9.9004175,0.4175
13,11,10.8,3932286727688700,10.800506,0.506
14,11,11.7,3932287627618300,11.7004356,0.4356
15,11,12.6,3932288527542900,12.6003602,0.3602
16,11,13.5,3932289427684200,13.5005015,0.5015
17,11,14.4,3932290327535800,14.4003531,0.3531
18,11,15.3,3932291227565400,15.3003827,0.3827
19,12,16.2,3932292127614900,16.2004322,0.4322
20,11,17.1,3932293027566400,17.1003837,0.3837
21,11,18.0,3932293927519700,18.000337,0.337
22,12,18.9,3932294827523800,18.9003411,0.3411
23,11,19.8,3932295727589600,19.8004069,0.4069
24,11,20.7,3932296627590500,20.7004078,0.4078
25,11,21.6,3932297527538600,21.6003559,0.3559
26,11,22.5,3932298427546300,22.5003636,0.3636
27,12,23.4,3932299327542300,23.4003596,0.3596
28,11,24.3,3932300227675000,24.3004923,0.4923
29,11,25.2,3932301127593600,25.2004109,0.4109
30,11,26.1,3932302027521300,26.1003386,0.3386
31,11,27.0,3932302927689500,27.0005068,0.5068
32,11,27.9,3932303827578700,27.900396,0.396
33,11,28.8,3932304727507700,28.800325,0.325
34,12,29.7,3932305627553200,29.7003705,0.3705
35,11,30.6,3932306527547700,30.600365,0.365
36,11,31.5,3932307427597900,31.5004152,0.4152
37,12,32.4,3932308327549200,32.4003665,0.3665
38,11,33.3,3932309227541800,33.3003591,0.359101
39,11,34.2,3932310127651900,34.2004692,0.4692
40,11,35.1,3932311027538500,35.1003558,0.3558
41,12,36.0,3932311927560200,36.0003775,0.3775
42,11,36.9,3932312827526000,36.9003433,0.3433
43,11,37.8,3932313727557500,37.8003748,0.3748
44,12,38.7,3932314627563400,38.7003807,0.3807
45,11,39.6,3932315527543000,39.6003603,0.3603
46,11,40.5,3932316427555500,40.5003728,0.3728
47,11,41.4,3932317327633300,41.4004506,0.4506
48,11,42.3,3932318227609000,42.3004263,0.4263
49,11,43.2,3932319127502700,43.20032,0.32
50,12,44.1,3932320027519000,44.1003363,0.3363
51,11,45.0,3932320927581900,45.0003992,0.3992
52,11,45.9,3932321827543100,45.9003604,0.3604
53,11,46.8,3932322727503200,46.8003205,0.3205
54,12,47.7,3932323627616200,47.7004335,0.4335
55,11,48.6,3932324527612100,48.6004294,0.4294
56,11,49.5,3932325427497200,49.5003145,0.3145
57,11,50.4,3932326327607300,50.4004246,0.4246
58,11,51.3,3932327227614400,51.3004317,0.4317
59,11,52.2,3932328127583900,52.2004012,0.4012
60,12,53.1,3932329027535200,53.1003525,0.3525
61,11,54.0,3932329927607000,54.0004243,0.4243
62,11,54.9,3932330827546000,54.9003633,0.3633
63,11,55.8,3932331727609300,55.8004266,0.4266
64,12,56.7,3932332627511100,56.7003284,0.3284
65,11,57.6,3932333527634200,57.6004515,0.4515
66,11,58.5,3932334427540000,58.5003573,0.3573
67,12,59.4,3932335327498800,59.4003161,0.3161
68,11,60.3,3932336227689700,60.300507,0.507
69,11,61.2,3932337127608600,61.2004259,0.4259
70,11,62.1,3932338027539000,62.1003563,0.3563
71,11,63.0,3932338927603400,63.0004207,0.4207
72,12,63.9,3932339827581200,63.9003985,0.3985
73,11,64.8,3932340727519100,64.8003364,0.3364
74,11,65.7,3932341627506500,65.7003238,0.3238
75,12,66.6,3932342527577900,66.6003952,0.395201
76,11,67.5,3932343427627800,67.5004451,0.4451
77,11,68.4,3932344327508800,68.4003261,0.3261
78,11,69.3,3932345227586400,69.3004037,0.4037
79,11,70.2,3932346127556300,70.2003736,0.3736
80,11,71.1,3932347027541300,71.1003586,0.3586
81,12,72.0,3932347927558900,72.0003762,0.3762
82,11,72.9,3932348827645200,72.9004625,0.4625
83,11,73.8,3932349727585900,73.8004032,0.4032
84,11,74.7,3932350627597600,74.7004149,0.4149
85,11,75.6,3932351527591900,75.6004092,0.4092
86,11,76.5,3932352427510600,76.5003279,0.3279
87,11,77.4,3932353327681300,77.4004986,0.4986
88,12,78.3,3932354227608600,78.3004259,0.4259
89,11,79.2,3932355127558300,79.2003756,0.3756
90,11,80.1,3932356027512300,80.1003296,0.3296
91,11,81.0,3932356927618700,81.000436,0.436
92,11,81.9,3932357827542100,81.9003594,0.3594
93,12,82.8,3932358727521600,82.8003389,0.3389
94,11,83.7,3932359627554000,83.7003713,0.3713
95,11,84.6,3932360527592200,84.6004095,0.4095
96,11,85.5,3932361427566900,85.5003842,0.3842
97,12,86.4,3932362327569300,86.4003866,0.3866
98,11,87.3,3932363227690400,87.3005077,0.5077
99,11,88.2,3932364127581700,88.200399,0.399
100,11,89.1,3932365027616100,89.1004334,0.4334
101,11,90.0,3932365927647700,90.000465,0.465
102,11,90.9,3932366827543800,90.9003611,0.3611
103,11,91.8,3932367727641000,91.8004583,0.4583
104,12,92.7,3932368627786600,92.7006039,0.6039
105,11,93.6,3932369527500800,93.6003181,0.3181
106,11,94.5,3932370427622700,94.50044,0.44
107,11,95.4,3932371327529400,95.4003467,0.3467
108,11,96.3,3932372227642400,96.3004597,0.4597
109,11,97.2,3932373127530300,97.2003476,0.3476
110,12,98.1,3932374027555900,98.1003732,0.3732
111,11,99.0,3932374927597000,99.0004143,0.4143
112,11,99.9,3932375827691400,99.9005087,0.5087
113,11,100.8,3932376727547900,100.8003652,0.3652
114,11,101.7,3932377627751300,101.7005686,0.5686
115,11,102.6,3932378527524400,102.6003417,0.3417
116,12,103.5,3932379427675400,103.5004927,0.4927
117,11,104.4,3932380327624300,104.4004416,0.4416
