trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,21,0.0,3229941676749800,0.0005315,0.5315
2,21,0.9,3229942576541500,0.9003232,0.3232
3,21,1.8,3229943476537300,1.800319,0.319
4,21,2.7,3229944376593200,2.7003749,0.3749
5,21,3.6,3229945276732900,3.6005146,0.5146
6,21,4.5,3229946176669800,4.5004515,0.4515
7,21,5.4,3229947076586700,5.4003684,0.3684
8,21,6.3,3229947976634100,6.3004158,0.4158
9,21,7.2,3229948876594800,7.2003765,0.3765
10,21,8.1,3229949776597100,8.1003788,0.3788
11,21,9.0,3229950676632300,9.000414,0.414
12,21,9.9,3229951576597600,9.9003793,0.3793
13,21,10.8,3229952476771000,10.8005527,0.5527
14,21,11.7,3229953376660100,11.7004418,0.4418
15,21,12.6,3229954276628200,12.6004099,0.4099
16,21,13.5,3229955176660000,13.5004417,0.4417
17,21,14.4,3229956076556700,14.4003384,0.3384
18,21,15.3,3229956976659300,15.300441,0.441
19,22,16.2,3229957876663200,16.2004449,0.4449
20,21,17.1,3229958776639700,17.1004214,0.4214
21,21,18.0,3229959676631600,18.0004133,0.4133
22,22,18.9,3229960576573000,18.9003547,0.3547
23,21,19.8,3229961476697100,19.8004788,0.4788
24,21,20.7,3229962376738100,20.7005198,0.5198
25,21,21.6,3229963276814400,21.6005961,0.5961
26,21,22.5,3229964176588900,22.5003706,0.3706
27,22,23.4,3229965076556600,23.4003383,0.3383
28,21,24.3,3229965976704900,24.3004866,0.4866
29,21,25.2,3229966876552600,25.2003343,0.3343
30,21,26.1,3229967776696700,26.1004784,0.4784
31,21,27.0,3229968676594800,27.0003765,0.3765
32,21,27.9,3229969576534700,27.9003164,0.3164
33,21,28.8,3229970476571000,28.8003527,0.3527
34,22,29.7,3229971376590000,29.7003717,0.3717
35,21,30.6,3229972276769300,30.600551,0.551
36,21,31.5,3229973176828400,31.5006101,0.6101
37,22,32.4,3229974076632600,32.4004143,0.4143
38,21,33.3,3229974976526800,33.3003085,0.308501
39,21,34.2,3229975876647700,34.2004294,0.4294
40,21,35.1,3229976776675700,35.1004574,0.4574
41,22,36.0,3229977676696500,36.0004782,0.4782
42,21,36.9,3229978576690400,36.9004721,0.4721
43,21,37.8,3229979476571400,37.8003531,0.3531
44,22,38.7,3229980376674200,38.7004559,0.4559
45,21,39.6,3229981276586100,39.6003678,0.3678
46,21,40.5,3229982176744700,40.5005264,0.5264
47,21,41.4,3229983076722700,41.4005044,0.5044
48,21,42.3,3229983976618600,42.3004003,0.4003
49,21,43.2,3229984876615400,43.2003971,0.3971
50,22,44.1,3229985776710600,44.1004923,0.4923
51,21,45.0,3229986676658800,45.0004405,0.4405
52,21,45.9,3229987576561700,45.9003434,0.3434
53,21,46.8,3229988476584100,46.8003658,0.3658
54,22,47.7,3229989376716400,47.7004981,0.4981
55,21,48.6,3229990276656900,48.6004386,0.4386
56,21,49.5,3229991176556500,49.5003382,0.3382
57,21,50.4,3229992076631200,50.4004129,0.4129
58,21,51.3,3229992976640900,51.3004226,0.4226
59,21,52.2,3229993876542100,52.2003238,0.3238
60,22,53.1,3229994776564600,53.1003463,0.3463
61,21,54.0,3229995676576200,54.0003579,0.3579
62,21,54.9,3229996576668800,54.9004505,0.4505
63,21,55.8,3229997476585800,55.8003675,0.3675
64,22,56.7,3229998376563200,56.7003449,0.3449
65,21,57.6,3229999276568000,57.6003497,0.3497
