trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,11,0.0,179218413746100,0.0010087,1.0087
2,11,0.9,179219313142800,0.9004054,0.4054
3,11,1.8,179220213277900,1.8005405,0.5405
4,11,2.7,179221113091100,2.7003537,0.3537
5,11,3.6,179222013182500,3.6004451,0.4451
6,11,4.5,179222913162100,4.5004247,0.4247
7,11,5.4,179223813329200,5.4005918,0.5918
8,11,6.3,179224713243800,6.3005064,0.5064
9,11,7.2,179225613163800,7.2004264,0.4264
10,11,8.1,179226513261200,8.1005238,0.5238
11,11,9.0,179227413304000,9.0005666,0.5666
12,11,9.9,179228313127300,9.9003899,0.3899
13,11,10.8,179229213313600,10.8005762,0.5762
14,11,11.7,179230113144900,11.7004075,0.4075
15,11,12.6,179231013189300,12.6004519,0.4519
16,11,13.5,179231913239700,13.5005023,0.5023
17,11,14.4,179232813345400,14.400608,0.608
18,11,15.3,179233713309100,15.3005717,0.5717
19,12,16.2,179234613276000,16.2005386,0.5386
20,11,17.1,179235513091500,17.1003541,0.3541
21,11,18.0,179236413139800,18.0004024,0.4024
22,12,18.9,179237313177000,18.9004396,0.4396
23,11,19.8,179238213193000,19.8004556,0.4556
24,11,20.7,179239113091800,20.7003544,0.3544
25,11,21.6,179240013182100,21.6004447,0.4447
26,11,22.5,179240913268500,22.5005311,0.5311
27,12,23.4,179241813138200,23.4004008,0.4008
28,11,24.3,179242713215900,24.3004785,0.4785
29,11,25.2,179243613116500,25.2003791,0.3791
30,11,26.1,179244513233700,26.1004963,0.4963
31,11,27.0,179245413169200,27.0004318,0.4318
32,11,27.9,179246313150300,27.9004129,0.4129
33,11,28.8,179247213180200,28.8004428,0.4428
34,12,29.7,179248113104300,29.7003669,0.3669
35,11,30.6,179249013176800,30.6004394,0.4394
36,11,31.5,179249913208100,31.5004707,0.4707
37,12,32.4,179250813256000,32.4005186,0.5186
38,11,33.3,179251713396300,33.3006589,0.658901
39,11,34.2,179252613159800,34.2004224,0.4224
40,11,35.1,179253513312300,35.1005749,0.5749
41,12,36.0,179254413160200,36.0004228,0.4228
42,11,36.9,179255313272800,36.9005354,0.5354
43,11,37.8,179256213317000,37.8005796,0.5796
44,12,38.7,179257113083600,38.7003462,0.3462
45,11,39.6,179258013270000,39.6005326,0.5326
46,11,40.5,179258913256000,40.5005186,0.5186
47,11,41.4,179259813321400,41.400584,0.584
48,11,42.3,179260713247700,42.3005103,0.5103
49,11,43.2,179261613260000,43.2005226,0.5226
50,12,44.1,179262513180100,44.1004427,0.4427
51,11,45.0,179263413241600,45.0005042,0.5042
52,11,45.9,179264313224800,45.9004874,0.4874
53,11,46.8,179265213276100,46.8005387,0.5387
54,12,47.7,179266113209500,47.7004721,0.4721
55,11,48.6,179267013338500,48.6006011,0.6011
56,11,49.5,179267913238800,49.5005014,0.5014
57,11,50.4,179268813207500,50.4004701,0.4701
58,11,51.3,179269713292400,51.300555,0.555
59,11,52.2,179270613237400,52.2005,0.5
60,12,53.1,179271513246800,53.1005094,0.5094
61,11,54.0,179272413194900,54.0004575,0.4575
62,11,54.9,179273313212700,54.9004753,0.4753
63,11,55.8,179274213153600,55.8004162,0.4162
64,12,56.7,179275113301600,56.7005642,0.5642
65,11,57.6,179276013138800,57.6004014,0.4014
66,11,58.5,179276913183900,58.5004465,0.4465
67,12,59.4,179277813260800,59.4005234,0.5234
68,11,60.3,179278713263500,60.3005261,0.5261
69,11,61.2,179279613290000,61.2005526,0.5526
70,11,62.1,179280513310800,62.1005734,0.5734
71,11,63.0,179281413217900,63.0004805,0.4805
72,12,63.9,179282313206200,63.9004688,0.4688
73,11,64.8,179283213262000,64.8005246,0.5246
74,11,65.7,179284113114700,65.7003773,0.3773
75,12,66.6,179285013251900,66.6005145,0.514501
76,11,67.5,179285913272200,67.5005348,0.5348
77,11,68.4,179286813321400,68.400584,0.584
78,11,69.3,179287713259400,69.300522,0.522
79,11,70.2,179288613141900,70.2004045,0.4045
80,11,71.1,179289513311100,71.1005737,0.5737
81,12,72.0,179290413196500,72.0004591,0.4591
82,11,72.9,179291313194200,72.9004568,0.4568
83,11,73.8,179292213356300,73.8006189,0.6189
84,11,74.7,179293113229700,74.7004923,0.4923
85,11,75.6,179294013249300,75.6005119,0.5119
86,11,76.5,179294913314300,76.5005769,0.5769
87,11,77.4,179295813149600,77.4004122,0.4122
88,12,78.3,179296713308200,78.3005708,0.5708
89,11,79.2,179297613239600,79.2005022,0.5022
90,11,80.1,179298513151000,80.1004136,0.4136
91,11,81.0,179299413165700,81.0004283,0.4283
92,11,81.9,179300313204100,81.9004667,0.4667
93,12,82.8,179301213138800,82.8004014,0.4014
94,11,83.7,179302113252800,83.7005154,0.5154
95,11,84.6,179303013138200,84.6004008,0.4008
96,11,85.5,179303913182700,85.5004453,0.4453
97,12,86.4,179304813170000,86.4004326,0.4326
98,11,87.3,179305713253800,87.3005164,0.5164
99,11,88.2,179306613214300,88.2004769,0.4769
100,11,89.1,179307513100000,89.1003626,0.3626
101,11,90.0,179308413256800,90.0005194,0.5194
102,11,90.9,179309313120700,90.9003833,0.3833
103,11,91.8,179310213258900,91.8005215,0.5215
104,12,92.7,179311113235700,92.7004983,0.4983
105,11,93.6,179312013171700,93.6004343,0.4343
106,11,94.5,179312913272700,94.5005353,0.5353
107,11,95.4,179313813158500,95.4004211,0.4211
108,11,96.3,179314713221100,96.3004837,0.4837
109,11,97.2,179315613278200,97.2005408,0.5408
110,12,98.1,179316513384100,98.1006467,0.6467
111,11,99.0,179317413510500,99.0007731,0.7731
112,11,99.9,179318313132800,99.9003954,0.3954
113,11,100.8,179319213260800,100.8005234,0.5234
114,11,101.7,179320113175200,101.7004378,0.4378
115,11,102.6,179321013348700,102.6006113,0.6113
116,12,103.5,179321913332500,103.5005951,0.5951
117,11,104.4,179322813219300,104.4004819,0.4819
118,11,105.3,179323713265500,105.3005281,0.5281
119,11,106.2,179324613201600,106.2004642,0.4642
120,11,107.1,179325513254600,107.1005172,0.5172
121,11,108.0,179326413261600,108.0005242,0.5242
122,12,108.9,179327313213400,108.900476,0.476
123,11,109.8,179328213308000,109.8005706,0.5706
124,11,110.7,179329113128800,110.7003914,0.3914
125,11,111.6,179330013334100,111.6005967,0.5967
126,11,112.5,179330913272600,112.5005352,0.5352
127,11,113.4,179331813257000,113.4005196,0.5196
128,11,114.3,179332713308200,114.3005708,0.5708
129,12,115.2,179333613218200,115.2004808,0.4808
130,11,116.1,179334513257000,116.1005196,0.5196
131,11,117.0,179335413209800,117.0004724,0.4724
132,12,117.9,179336313272700,117.9005353,0.5353
133,11,118.8,179337213314600,118.8005772,0.5772
134,11,119.7,179338113119700,119.7003823,0.3823
135,11,120.6,179339013249000,120.6005116,0.5116
136,12,121.5,179339913276800,121.5005394,0.5394
137,11,122.4,179340813253600,122.4005162,0.5162
138,11,123.3,179341713278700,123.3005413,0.5413
139,12,124.2,179342613262600,124.2005252,0.5252
140,11,125.1,179343513271100,125.1005337,0.5337
141,11,126.0,179344413143100,126.0004057,0.4057
142,11,126.9,179345313247600,126.9005102,0.5102
143,11,127.8,179346213226900,127.8004895,0.4895
144,11,128.7,179347113259800,128.7005224,0.522401
145,12,129.6,179348013323100,129.6005857,0.5857
146,11,130.5,179348913217100,130.5004797,0.4797
147,11,131.4,179349813247700,131.4005103,0.5103
148,11,132.3,179350713157400,132.30042,0.42
149,12,133.2,179351613276100,133.2005387,0.538701
150,11,134.1,179352513366400,134.100629,0.629
151,11,135.0,179353413267100,135.0005297,0.5297
152,11,135.9,179354313098200,135.9003608,0.3608
153,11,136.8,179355213214800,136.8004774,0.4774
154,12,137.7,179356113113200,137.7003758,0.3758
155,11,138.6,179357013243600,138.6005062,0.5062
156,11,139.5,179357913256300,139.5005189,0.5189
157,11,140.4,179358813330500,140.4005931,0.5931
158,11,141.3,179359713239800,141.3005024,0.5024
159,11,142.2,179360613197100,142.2004597,0.4597
160,12,143.1,179361513147600,143.1004102,0.4102
161,11,144.0,179362413224400,144.000487,0.487
162,11,144.9,179363313235100,144.9004977,0.4977
163,11,145.8,179364213183600,145.8004462,0.4462
164,11,146.7,179365113321100,146.7005837,0.5837
165,11,147.6,179366013243700,147.6005063,0.5063
166,11,148.5,179366913315300,148.5005779,0.5779
167,12,149.4,179367813223700,149.4004863,0.4863
168,11,150.3,179368713205300,150.3004679,0.4679
169,11,151.2,179369613222100,151.2004847,0.4847
170,11,152.1,179370513341800,152.1006044,0.6044
171,11,153.0,179371413319300,153.0005819,0.5819
172,11,153.9,179372313161500,153.9004241,0.4241
173,12,154.8,179373213263200,154.8005258,0.5258
174,11,155.7,179374113221600,155.7004842,0.4842
175,11,156.6,179375013339600,156.6006022,0.6022
176,12,157.5,179375913085400,157.500348,0.348
177,11,158.4,179376813218600,158.4004812,0.4812
178,11,159.3,179377713203300,159.3004659,0.4659
179,11,160.2,179378613556000,160.2008186,0.8186
180,12,161.1,179379513284100,161.1005467,0.5467
181,11,162.0,179380413256700,162.0005193,0.5193
182,11,162.9,179381313216600,162.9004792,0.4792
183,11,163.8,179382213198600,163.8004612,0.4612
184,11,164.7,179383113228300,164.7004909,0.4909
185,11,165.6,179384013146800,165.6004094,0.4094
186,12,166.5,179384913298900,166.5005615,0.5615
187,11,167.4,179385813257600,167.4005202,0.5202
188,11,168.3,179386713224800,168.3004874,0.4874
189,12,169.2,179387613307400,169.20057,0.57
190,11,170.1,179388513311200,170.1005738,0.5738
191,11,171.0,179389413249300,171.0005119,0.5119
192,11,171.9,179390313133200,171.9003958,0.3958
193,11,172.8,179391213170700,172.8004333,0.4333
194,12,173.7,179392113213500,173.7004761,0.4761
195,11,174.6,179393013289100,174.6005517,0.5517
196,11,175.5,179393913197800,175.5004604,0.4604
197,11,176.4,179394813216300,176.4004789,0.4789
198,11,177.3,179395713266800,177.3005294,0.5294
199,11,178.2,179396613226400,178.200489,0.489
200,12,179.1,179397513209900,179.1004725,0.4725
201,11,180.0,179398413249600,180.0005122,0.5122
202,11,180.9,179399313199200,180.9004618,0.4618
203,11,181.8,179400213278000,181.8005406,0.5406
204,11,182.7,179401113202500,182.7004651,0.4651
205,12,183.6,179402013261100,183.6005237,0.5237
206,11,184.5,179402913350100,184.5006127,0.6127
207,11,185.4,179403813233300,185.4004959,0.4959
208,11,186.3,179404713253800,186.3005164,0.5164
209,12,187.2,179405613276500,187.2005391,0.5391
210,11,188.1,179406513300000,188.1005626,0.5626
211,11,189.0,179407413262300,189.0005249,0.5249
212,12,189.9,179408313220400,189.900483,0.483
213,11,190.8,179409213191600,190.8004542,0.4542
214,11,191.7,179410113229300,191.7004919,0.4919
215,11,192.6,179411013106400,192.600369,0.369
216,11,193.5,179411913180800,193.5004434,0.4434
217,11,194.4,179412813176400,194.400439,0.439
218,12,195.3,179413713264800,195.3005274,0.5274
219,11,196.2,179414613188200,196.2004508,0.4508
220,11,197.1,179415513294600,197.1005572,0.5572
221,11,198.0,179416413251200,198.0005138,0.5138
222,11,198.9,179417313181100,198.9004437,0.4437
223,11,199.8,179418213161100,199.8004237,0.4237
224,12,200.7,179419113155800,200.7004184,0.4184
225,11,201.6,179420013255100,201.6005177,0.5177
226,11,202.5,179420913126800,202.5003894,0.3894
227,11,203.4,179421813269100,203.4005317,0.5317
228,11,204.3,179422713222400,204.300485,0.485
229,11,205.2,179423613313500,205.2005761,0.5761
230,11,206.1,179424513200500,206.1004631,0.4631
231,12,207.0,179425413133700,207.0003963,0.3963
232,11,207.9,179426313214400,207.900477,0.477
233,11,208.8,179427213069900,208.8003325,0.3325
234,11,209.7,179428113347700,209.7006103,0.6103
235,11,210.6,179429013098700,210.6003613,0.3613
236,11,211.5,179429913277600,211.5005402,0.5402
237,11,212.4,179430813220200,212.4004828,0.4828
238,12,213.3,179431713216600,213.3004792,0.4792
239,11,214.2,179432613300900,214.2005635,0.5635
240,11,215.1,179433513080300,215.1003429,0.3429
241,11,216.0,179434413282400,216.000545,0.545
242,11,216.9,179435313243300,216.9005059,0.5059
243,12,217.8,179436213126000,217.8003886,0.3886
244,11,218.7,179437113292800,218.7005554,0.5554
245,11,219.6,179438013216700,219.6004793,0.4793
246,11,220.5,179438913054800,220.5003174,0.3174
247,11,221.4,179439813187800,221.4004504,0.4504
248,12,222.3,179440713279800,222.3005424,0.5424
249,11,223.2,179441613304400,223.200567,0.567
250,11,224.1,179442513245400,224.100508,0.508
251,11,225.0,179443413076200,225.0003388,0.3388
252,11,225.9,179444313365200,225.9006278,0.6278
253,12,226.8,179445213273200,226.8005358,0.5358
254,11,227.7,179446113070600,227.7003332,0.3332
255,11,228.6,179447013261300,228.6005239,0.5239
256,11,229.5,179447913293700,229.5005563,0.5563
257,12,230.4,179448813234000,230.4004966,0.4966
258,11,231.3,179449713139800,231.3004024,0.4024
259,11,232.2,179450613218300,232.2004809,0.4809
260,11,233.1,179451513305300,233.1005679,0.5679
261,12,234.0,179452413232100,234.0004947,0.4947
262,11,234.9,179453313231800,234.9004944,0.4944
263,11,235.8,179454213291000,235.8005536,0.5536
264,11,236.7,179455113357400,236.70062,0.62
265,11,237.6,179456013218700,237.6004813,0.4813
266,12,238.5,179456913280700,238.5005433,0.5433
267,11,239.4,179457813322200,239.4005848,0.5848
268,11,240.3,179458713180300,240.3004429,0.4429
269,12,241.2,179459613310800,241.2005734,0.5734
270,11,242.1,179460513245900,242.1005085,0.5085
271,11,243.0,179461413373200,243.0006358,0.6358
272,11,243.9,179462313260100,243.9005227,0.5227
273,11,244.8,179463213226000,244.8004886,0.4886
274,11,245.7,179464113257400,245.70052,0.52
275,12,246.6,179465013263600,246.6005262,0.5262
276,11,247.5,179465913221600,247.5004842,0.4842
277,11,248.4,179466813256700,248.4005193,0.5193
278,11,249.3,179467713203100,249.3004657,0.4657
279,12,250.2,179468613260400,250.200523,0.523
280,11,251.1,179469513230600,251.1004932,0.4932
281,11,252.0,179470413261400,252.000524,0.524
282,11,252.9,179471313229700,252.9004923,0.4923
283,12,253.8,179472213314900,253.8005775,0.5775
284,11,254.7,179473113262600,254.7005252,0.5252
285,11,255.6,179474013302600,255.6005652,0.5652
286,11,256.5,179474913243200,256.5005058,0.5058
287,12,257.4,179475813209100,257.4004717,0.471701
288,11,258.3,179476713213800,258.3004764,0.4764
289,11,259.2,179477613205100,259.2004677,0.4677
290,11,260.1,179478513278600,260.1005412,0.5412
291,11,261.0,179479413384500,261.0006471,0.6471
292,11,261.9,179480313140500,261.9004031,0.403101
293,11,262.8,179481213325400,262.800588,0.588
294,12,263.7,179482113108400,263.700371,0.371
295,11,264.6,179483013202600,264.6004652,0.4652
296,11,265.5,179483913208700,265.5004713,0.4713
297,11,266.4,179484813219100,266.4004817,0.481701
298,11,267.3,179485713323600,267.3005862,0.5862
299,11,268.2,179486613400200,268.2006628,0.6628
