trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,31,0.0,3935921003998400,0.0006915,0.6915
2,31,0.9,3935921903739300,0.9004324,0.4324
3,31,1.8,3935922803743600,1.8004367,0.4367
4,31,2.7,3935923703666200,2.7003593,0.3593
5,31,3.6,3935924603773000,3.6004661,0.4661
6,31,4.5,3935925503576000,4.5002691,0.2691
7,31,5.4,3935926403762700,5.4004558,0.4558
8,31,6.3,3935927303704400,6.3003975,0.3975
9,31,7.2,3935928203784500,7.2004776,0.4776
10,31,8.1,3935929103694700,8.1003878,0.3878
11,31,9.0,3935930003755100,9.0004482,0.4482
12,31,9.9,3935930903704400,9.9003975,0.3975
13,31,10.8,3935931803856200,10.8005493,0.5493
14,31,11.7,3935932703719100,11.7004122,0.4122
15,31,12.6,3935933603664500,12.6003576,0.3576
16,31,13.5,3935934503671500,13.5003646,0.3646
17,31,14.4,3935935403793400,14.4004865,0.4865
18,31,15.3,3935936303679100,15.3003722,0.3722
19,31,16.2,3935937203629100,16.2003222,0.3222
20,31,17.1,3935938103710600,17.1004037,0.4037
21,31,18.0,3935939003685600,18.0003787,0.3787
22,31,18.9,3935939903740800,18.9004339,0.4339
23,31,19.8,3935940803640000,19.8003331,0.3331
24,31,20.7,3935941703678600,20.7003717,0.3717
25,31,21.6,3935942603705700,21.6003988,0.3988
26,31,22.5,3935943503619200,22.5003123,0.3123
27,31,23.4,3935944403631500,23.4003246,0.3246
28,31,24.3,3935945303803400,24.3004965,0.4965
29,31,25.2,3935946203625800,25.2003189,0.3189
30,31,26.1,3935947103713800,26.1004069,0.4069
31,31,27.0,3935948003710300,27.0004034,0.4034
32,31,27.9,3935948903682300,27.9003754,0.3754
33,31,28.8,3935949803625700,28.8003188,0.3188
34,31,29.7,3935950703650200,29.7003433,0.3433
35,31,30.6,3935951603665500,30.6003586,0.3586
36,31,31.5,3935952503748500,31.5004416,0.4416
37,31,32.4,3935953403658100,32.4003512,0.3512
38,31,33.3,3935954303766300,33.3004594,0.459401
39,31,34.2,3935955203727600,34.2004207,0.4207
40,31,35.1,3935956103661800,35.1003549,0.3549
41,31,36.0,3935957003769700,36.0004628,0.4628
42,31,36.9,3935957903714100,36.9004072,0.4072
43,31,37.8,3935958803672600,37.8003657,0.3657
44,31,38.7,3935959703708600,38.7004017,0.4017
45,31,39.6,3935960603614400,39.6003075,0.3075
46,31,40.5,3935961503625700,40.5003188,0.3188
47,31,41.4,3935962403732600,41.4004257,0.4257
48,31,42.3,3935963303756400,42.3004495,0.4495
49,31,43.2,3935964203578400,43.2002715,0.2715
50,31,44.1,3935965103689000,44.1003821,0.3821
51,31,45.0,3935966003772600,45.0004657,0.4657
52,31,45.9,3935966903667000,45.9003601,0.3601
53,31,46.8,3935967803617100,46.8003102,0.3102
54,31,47.7,3935968703696300,47.7003894,0.3894
55,31,48.6,3935969603696300,48.6003894,0.3894
56,31,49.5,3935970503723300,49.5004164,0.4164
57,31,50.4,3935971403620000,50.4003131,0.3131
58,31,51.3,3935972303686500,51.3003796,0.3796
59,31,52.2,3935973203805500,52.2004986,0.4986
60,31,53.1,3935974103698800,53.1003919,0.3919
61,31,54.0,3935975003687000,54.0003801,0.3801
62,31,54.9,3935975903658500,54.9003516,0.3516
63,31,55.8,3935976803783300,55.8004764,0.4764
64,31,56.7,3935977703694800,56.7003879,0.3879
65,31,57.6,3935978603661100,57.6003542,0.3542
66,31,58.5,3935979503681700,58.5003748,0.3748
67,31,59.4,3935980403856600,59.4005497,0.5497
68,31,60.3,3935981303708200,60.3004013,0.4013
69,31,61.2,3935982203811300,61.2005044,0.5044
70,31,62.1,3935983103723200,62.1004163,0.4163
71,31,63.0,3935984003903600,63.0005967,0.5967
72,31,63.9,3935984903741000,63.9004341,0.4341
73,31,64.8,3935985803733900,64.800427,0.427
74,31,65.7,3935986703624600,65.7003177,0.3177
75,31,66.6,3935987603956100,66.6006492,0.649201
76,31,67.5,3935988503646300,67.5003394,0.3394
77,31,68.4,3935989403780800,68.4004739,0.4739
78,31,69.3,3935990303675300,69.3003684,0.3684
79,31,70.2,3935991203829600,70.2005227,0.5227
80,31,71.1,3935992104107200,71.1008003,0.8003
81,31,72.0,3935993003756900,72.00045,0.45
82,31,72.9,3935993903705800,72.9003989,0.3989
83,31,73.8,3935994803736700,73.8004298,0.4298
84,31,74.7,3935995703850900,74.700544,0.544
85,31,75.6,3935996603730600,75.6004237,0.4237
86,31,76.5,3935997503896600,76.5005897,0.5897
87,31,77.4,3935998403623600,77.4003167,0.3167
88,31,78.3,3935999303755200,78.3004483,0.4483
89,31,79.2,3936000203636200,79.2003293,0.3293
90,31,80.1,3936001103756200,80.1004493,0.4493
91,31,81.0,3936002003752000,81.0004451,0.4451
92,31,81.9,3936002903711500,81.9004046,0.4046
93,31,82.8,3936003803704900,82.800398,0.398
94,31,83.7,3936004703789000,83.7004821,0.4821
95,31,84.6,3936005603738600,84.6004317,0.4317
96,31,85.5,3936006503750700,85.5004438,0.4438
97,31,86.4,3936007403704100,86.4003972,0.3972
98,31,87.3,3936008303750300,87.3004434,0.4434
99,31,88.2,3936009203649200,88.2003423,0.3423
100,31,89.1,3936010103686000,89.1003791,0.3791
101,31,90.0,3936011003647300,90.0003404,0.3404
102,31,90.9,3936011903690000,90.9003831,0.3831
103,31,91.8,3936012803722800,91.8004159,0.4159
104,31,92.7,3936013703782500,92.7004756,0.4756
105,31,93.6,3936014603857700,93.6005508,0.5508
106,31,94.5,3936015503753200,94.5004463,0.4463
107,31,95.4,3936016403697100,95.4003902,0.3902
108,31,96.3,3936017303758800,96.3004519,0.4519
109,31,97.2,3936018203697600,97.2003907,0.3907
110,31,98.1,3936019103758600,98.1004517,0.4517
111,31,99.0,3936020003659400,99.0003525,0.3525
112,31,99.9,3936020903693500,99.9003866,0.3866
113,31,100.8,3936021803786700,100.8004798,0.4798
114,31,101.7,3936022703776100,101.7004692,0.4692
115,31,102.6,3936023603758400,102.6004515,0.4515
116,31,103.5,3936024503845800,103.5005389,0.5389
117,31,104.4,3936025404001900,104.400695,0.695
118,31,105.3,3936026303846100,105.3005392,0.5392
119,31,106.2,3936027203750500,106.2004436,0.4436
120,31,107.1,3936028103825600,107.1005187,0.5187
121,31,108.0,3936029003916200,108.0006093,0.6093
122,31,108.9,3936029903838900,108.900532,0.532
123,31,109.8,3936030803856600,109.8005497,0.5497
124,31,110.7,3936031703679300,110.7003724,0.3724
125,31,111.6,3936032603681600,111.6003747,0.3747
126,31,112.5,3936033503625000,112.5003181,0.3181
127,31,113.4,3936034403756500,113.4004496,0.4496
128,31,114.3,3936035303740000,114.3004331,0.4331
129,31,115.2,3936036203761100,115.2004542,0.4542
130,31,116.1,3936037103709100,116.1004022,0.4022
131,31,117.0,3936038003688300,117.0003814,0.3814
132,31,117.9,3936038903759000,117.9004521,0.4521
133,31,118.8,3936039803670900,118.800364,0.364
134,31,119.7,3936040703822400,119.7005155,0.5155
135,31,120.6,3936041603678500,120.6003716,0.3716
136,31,121.5,3936042503651900,121.500345,0.345
137,31,122.4,3936043403903800,122.4005969,0.5969
138,31,123.3,3936044303826400,123.3005195,0.5195
139,31,124.2,3936045203771100,124.2004642,0.4642
140,31,125.1,3936046103631400,125.1003245,0.3245
141,31,126.0,3936047003788300,126.0004814,0.4814
142,31,126.9,3936047903812000,126.9005051,0.5051
143,31,127.8,3936048803712000,127.8004051,0.4051
144,31,128.7,3936049703685000,128.7003781,0.378101
145,31,129.6,3936050603674700,129.6003678,0.3678
146,31,130.5,3936051503719400,130.5004125,0.4125
147,31,131.4,3936052403687800,131.4003809,0.3809
148,31,132.3,3936053303629800,132.3003229,0.3229
149,31,133.2,3936054203688500,133.2003816,0.381601
150,31,134.1,3936055103641300,134.1003344,0.3344
151,31,135.0,3936056003763500,135.0004566,0.4566
152,31,135.9,3936056903700900,135.900394,0.394
153,31,136.8,3936057803638600,136.8003317,0.3317
154,31,137.7,3936058703768000,137.7004611,0.4611
155,31,138.6,3936059603654400,138.6003475,0.3475
156,31,139.5,3936060503638300,139.5003314,0.3314
157,31,140.4,3936061403639300,140.4003324,0.3324
158,31,141.3,3936062303768600,141.3004617,0.4617
159,31,142.2,3936063203720300,142.2004134,0.4134
160,31,143.1,3936064103666900,143.10036,0.36
161,31,144.0,3936065003633600,144.0003267,0.3267
162,31,144.9,3936065903861100,144.9005542,0.5542
163,31,145.8,3936066803670000,145.8003631,0.3631
164,31,146.7,3936067703715600,146.7004087,0.4087
165,31,147.6,3936068603645700,147.6003388,0.3388
166,31,148.5,3936069503959100,148.5006522,0.6522
167,31,149.4,3936070403660500,149.4003536,0.3536
168,31,150.3,3936071303711100,150.3004042,0.4042
169,31,151.2,3936072203677000,151.2003701,0.3701
170,31,152.1,3936073103743400,152.1004365,0.4365
171,31,153.0,3936074003787500,153.0004806,0.4806
172,31,153.9,3936074903627600,153.9003207,0.3207
173,31,154.8,3936075803616300,154.8003094,0.3094
174,31,155.7,3936076703634400,155.7003275,0.3275
175,31,156.6,3936077603765300,156.6004584,0.4584
176,31,157.5,3936078503719300,157.5004124,0.4124
177,31,158.4,3936079403640800,158.4003339,0.3339
178,31,159.3,3936080303772900,159.300466,0.466
179,31,160.2,3936081203995200,160.2006883,0.6883
180,31,161.1,3936082103757900,161.100451,0.451
181,31,162.0,3936083003631100,162.0003242,0.3242
182,31,162.9,3936083903659100,162.9003522,0.3522
183,31,163.8,3936084803811700,163.8005048,0.5048
184,31,164.7,3936085703767400,164.7004605,0.4605
185,31,165.6,3936086603679000,165.6003721,0.3721
186,31,166.5,3936087503663600,166.5003567,0.3567
187,31,167.4,3936088403670600,167.4003637,0.3637
188,31,168.3,3936089303643300,168.3003364,0.3364
189,31,169.2,3936090203672300,169.2003654,0.3654
190,31,170.1,3936091103632000,170.1003251,0.3251
191,31,171.0,3936092003665000,171.0003581,0.3581
192,31,171.9,3936092903778600,171.9004717,0.4717
193,31,172.8,3936093803711900,172.800405,0.405
194,31,173.7,3936094703654500,173.7003476,0.3476
195,31,174.6,3936095603633700,174.6003268,0.3268
196,31,175.5,3936096503654100,175.5003472,0.3472
197,31,176.4,3936097403633600,176.4003267,0.3267
198,31,177.3,3936098303663500,177.3003566,0.3566
199,31,178.2,3936099203767900,178.200461,0.461
200,31,179.1,3936100103670300,179.1003634,0.3634
201,31,180.0,3936101003656300,180.0003494,0.3494
202,31,180.9,3936101903650000,180.9003431,0.3431
