trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,31,0.0,2444798310506300,0.0007605,0.7605
2,31,0.9,2444799210122700,0.9003769,0.3769
3,31,1.8,2444800110064500,1.8003187,0.3187
4,31,2.7,2444801010082500,2.7003367,0.3367
5,31,3.6,2444801910045700,3.6002999,0.2999
6,31,4.5,2444802810091900,4.5003461,0.3461
7,31,5.4,2444803710105400,5.4003596,0.3596
8,31,6.3,2444804610203500,6.3004577,0.4577
9,31,7.2,2444805510154300,7.2004085,0.4085
10,31,8.1,2444806410125500,8.1003797,0.3797
11,31,9.0,2444807310157500,9.0004117,0.4117
12,31,9.9,2444808210099500,9.9003537,0.3537
13,31,10.8,2444809110250600,10.8005048,0.5048
14,31,11.7,2444810010173800,11.700428,0.428
15,31,12.6,2444810910209500,12.6004637,0.4637
16,31,13.5,2444811810117500,13.5003717,0.3717
17,31,14.4,2444812710118000,14.4003722,0.3722
18,31,15.3,2444813610053800,15.300308,0.308
19,31,16.2,2444814510109300,16.2003635,0.3635
20,31,17.1,2444815410065500,17.1003197,0.3197
21,31,18.0,2444816310118400,18.0003726,0.3726
22,31,18.9,2444817210097100,18.9003513,0.3513
23,31,19.8,2444818110141300,19.8003955,0.3955
24,31,20.7,2444819010176200,20.7004304,0.4304
25,31,21.6,2444819910187300,21.6004415,0.4415
26,31,22.5,2444820810079500,22.5003337,0.3337
27,31,23.4,2444821710151200,23.4004054,0.4054
28,31,24.3,2444822610161000,24.3004152,0.4152
29,31,25.2,2444823510159800,25.200414,0.414
30,31,26.1,2444824410139300,26.1003935,0.3935
31,31,27.0,2444825310115000,27.0003692,0.3692
32,31,27.9,2444826210140700,27.9003949,0.3949
33,31,28.8,2444827110102400,28.8003566,0.3566
34,31,29.7,2444828010038300,29.7002925,0.2925
35,31,30.6,2444828910105700,30.6003599,0.3599
36,31,31.5,2444829810198100,31.5004523,0.4523
37,31,32.4,2444830710164800,32.400419,0.419
38,31,33.3,2444831610075300,33.3003295,0.329501
39,31,34.2,2444832510109500,34.2003637,0.3637
40,31,35.1,2444833410068800,35.100323,0.323
41,31,36.0,2444834310070300,36.0003245,0.3245
42,31,36.9,2444835210114800,36.900369,0.369
43,31,37.8,2444836110110600,37.8003648,0.3648
44,31,38.7,2444837010080900,38.7003351,0.3351
45,31,39.6,2444837910188100,39.6004423,0.4423
46,31,40.5,2444838810093400,40.5003476,0.3476
