trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,31,0.0,180028765637300,0.0006684,0.6684
2,31,0.9,180029665299300,0.9003304,0.3304
3,31,1.8,180030565400600,1.8004317,0.4317
4,31,2.7,180031465340200,2.7003713,0.3713
5,31,3.6,180032365419400,3.6004505,0.4505
6,31,4.5,180033265547900,4.500579,0.579
7,31,5.4,180034165428300,5.4004594,0.4594
8,31,6.3,180035065405200,6.3004363,0.4363
9,31,7.2,180035965456900,7.200488,0.488
10,31,8.1,180036865569800,8.1006009,0.6009
11,31,9.0,180037765418800,9.0004499,0.4499
12,31,9.9,180038665453400,9.9004845,0.4845
13,31,10.8,180039565351300,10.8003824,0.3824
14,31,11.7,180040465362700,11.7003938,0.3938
15,31,12.6,180041365373900,12.600405,0.405
16,31,13.5,180042265470500,13.5005016,0.5016
17,31,14.4,180043165403500,14.4004346,0.4346
18,31,15.3,180044065296400,15.3003275,0.3275
19,31,16.2,180044965386300,16.2004174,0.4174
20,31,17.1,180045865372800,17.1004039,0.4039
21,31,18.0,180046765452400,18.0004835,0.4835
22,31,18.9,180047665362200,18.9003933,0.3933
23,31,19.8,180048565414200,19.8004453,0.4453
24,31,20.7,180049465348400,20.7003795,0.3795
25,31,21.6,180050365284200,21.6003153,0.3153
26,31,22.5,180051265380600,22.5004117,0.4117
27,31,23.4,180052165391400,23.4004225,0.4225
28,31,24.3,180053065424700,24.3004558,0.4558
29,31,25.2,180053965448300,25.2004794,0.4794
30,31,26.1,180054865480100,26.1005112,0.5112
31,31,27.0,180055765492700,27.0005238,0.5238
32,31,27.9,180056665391600,27.9004227,0.4227
33,31,28.8,180057565564200,28.8005953,0.5953
34,31,29.7,180058465653400,29.7006845,0.6845
35,31,30.6,180059365421300,30.6004524,0.4524
36,31,31.5,180060265534800,31.5005659,0.5659
37,31,32.4,180061165565900,32.400597,0.597
38,31,33.3,180062065296000,33.3003271,0.327101
39,31,34.2,180062965505200,34.2005363,0.5363
40,31,35.1,180063865546400,35.1005775,0.5775
41,31,36.0,180064765579800,36.0006109,0.6109
42,31,36.9,180065665386900,36.900418,0.418
43,31,37.8,180066565412200,37.8004433,0.4433
