trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,31,0.0,2359195408597800,0.0005276,0.5276
2,31,0.9,2359196308393800,0.9003236,0.3236
3,31,1.8,2359197208434100,1.8003639,0.3639
4,31,2.7,2359198108412800,2.7003426,0.3426
5,31,3.6,2359199008428500,3.6003583,0.3583
6,31,4.5,2359199908417300,4.5003471,0.3471
7,31,5.4,2359200808419700,5.4003495,0.3495
8,31,6.3,2359201708476600,6.3004064,0.4064
9,31,7.2,2359202608386400,7.2003162,0.3162
10,31,8.1,2359203508419100,8.1003489,0.3489
11,31,9.0,2359204408382900,9.0003127,0.3127
12,31,9.9,2359205308486700,9.9004165,0.4165
13,31,10.8,2359206208559800,10.8004896,0.4896
14,31,11.7,2359207108402300,11.7003321,0.3321
15,31,12.6,2359208008413900,12.6003437,0.3437
16,31,13.5,2359208908524000,13.5004538,0.4538
17,31,14.4,2359209808427200,14.400357,0.357
18,31,15.3,2359210708409200,15.300339,0.339
19,31,16.2,2359211608440900,16.2003707,0.3707
20,31,17.1,2359212508516900,17.1004467,0.4467
21,31,18.0,2359213408421100,18.0003509,0.3509
22,31,18.9,2359214308697300,18.9006271,0.6271
23,31,19.8,2359215208445100,19.8003749,0.3749
24,31,20.7,2359216108397500,20.7003273,0.3273
25,31,21.6,2359217008398400,21.6003282,0.3282
26,31,22.5,2359217908406800,22.5003366,0.3366
27,31,23.4,2359218808442000,23.4003718,0.3718
28,31,24.3,2359219708520300,24.3004501,0.4501
29,31,25.2,2359220608424700,25.2003545,0.3545
30,31,26.1,2359221508582200,26.100512,0.512
31,31,27.0,2359222408466600,27.0003964,0.3964
32,31,27.9,2359223308413400,27.9003432,0.3432
33,31,28.8,2359224208472500,28.8004023,0.4023
34,31,29.7,2359225108447800,29.7003776,0.3776
35,31,30.6,2359226008488900,30.6004187,0.4187
36,31,31.5,2359226908508400,31.5004382,0.4382
37,31,32.4,2359227808496500,32.4004263,0.4263
38,31,33.3,2359228708408400,33.3003382,0.338201
39,31,34.2,2359229608467500,34.2003973,0.3973
40,31,35.1,2359230508414500,35.1003443,0.3443
41,31,36.0,2359231408435100,36.0003649,0.3649
42,31,36.9,2359232308403000,36.9003328,0.3328
43,31,37.8,2359233208463100,37.8003929,0.3929
44,31,38.7,2359234108414600,38.7003444,0.3444
45,31,39.6,2359235008578900,39.6005087,0.5087
46,31,40.5,2359235908473700,40.5004035,0.4035
47,31,41.4,2359236808496300,41.4004261,0.4261
48,31,42.3,2359237708522900,42.3004527,0.4527
49,31,43.2,2359238608527100,43.2004569,0.4569
50,31,44.1,2359239508470000,44.1003998,0.3998
51,31,45.0,2359240408442100,45.0003719,0.3719
52,31,45.9,2359241308674600,45.9006044,0.6044
53,31,46.8,2359242208403200,46.800333,0.333
54,31,47.7,2359243108468700,47.7003985,0.3985
55,31,48.6,2359244008444600,48.6003744,0.3744
56,31,49.5,2359244908445300,49.5003751,0.3751
57,31,50.4,2359245808493600,50.4004234,0.4234
58,31,51.3,2359246708435400,51.3003652,0.3652
59,31,52.2,2359247608485100,52.2004149,0.4149
60,31,53.1,2359248508668800,53.1005986,0.5986
61,31,54.0,2359249408457300,54.0003871,0.3871
62,31,54.9,2359250308437000,54.9003668,0.3668
63,31,55.8,2359251208455200,55.800385,0.385
64,31,56.7,2359252108678000,56.7006078,0.6078
65,31,57.6,2359253008509900,57.6004397,0.4397
66,31,58.5,2359253908411800,58.5003416,0.3416
67,31,59.4,2359254808410600,59.4003404,0.3404
68,31,60.3,2359255708432500,60.3003623,0.3623
69,31,61.2,2359256608412200,61.200342,0.342
70,31,62.1,2359257508394200,62.100324,0.324
71,31,63.0,2359258408483100,63.0004129,0.4129
72,31,63.9,2359259308424200,63.900354,0.354
73,31,64.8,2359260208392000,64.8003218,0.3218
74,31,65.7,2359261108449100,65.7003789,0.3789
75,31,66.6,2359262008520900,66.6004507,0.450701
76,31,67.5,2359262908430800,67.5003606,0.3606
77,31,68.4,2359263808399700,68.4003295,0.3295
78,31,69.3,2359264708403200,69.300333,0.333
79,31,70.2,2359265608401600,70.2003314,0.3314
