trial_index,trigger_code,t_target_s,t_actual_ns,t_actual_s,jitter_ms
1,31,0.0,138654971960900,0.0008306,0.8306
2,31,0.9,138655871619400,0.9004891,0.4891
3,31,1.8,138656771551000,1.8004207,0.4207
4,31,2.7,138657671630300,2.7005,0.5
5,31,3.6,138658571561500,3.6004312,0.4312
6,31,4.5,138659471578100,4.5004478,0.4478
7,31,5.4,138660371730500,5.4006002,0.6002
8,31,6.3,138661271563300,6.300433,0.433
9,31,7.2,138662171714700,7.2005844,0.5844
10,31,8.1,138663071527500,8.1003972,0.3972
11,31,9.0,138663971677700,9.0005474,0.5474
12,31,9.9,138664871648900,9.9005186,0.5186
13,31,10.8,138665771633700,10.8005034,0.5034
14,31,11.7,138666671656400,11.7005261,0.5261
15,31,12.6,138667571640000,12.6005097,0.5097
16,31,13.5,138668471636000,13.5005057,0.5057
17,31,14.4,138669371648100,14.4005178,0.5178
18,31,15.3,138670271661800,15.3005315,0.5315
19,31,16.2,138671171650900,16.2005206,0.5206
20,31,17.1,138672071692500,17.1005622,0.5622
21,31,18.0,138672971673400,18.0005431,0.5431
22,31,18.9,138673871576800,18.9004465,0.4465
23,31,19.8,138674771536600,19.8004063,0.4063
24,31,20.7,138675671761600,20.7006313,0.6313
25,31,21.6,138676571658400,21.6005281,0.5281
26,31,22.5,138677471640300,22.50051,0.51
27,31,23.4,138678371638900,23.4005086,0.5086
28,31,24.3,138679271537700,24.3004074,0.4074
29,31,25.2,138680171580700,25.2004504,0.4504
30,31,26.1,138681071517400,26.1003871,0.3871
31,31,27.0,138681971735600,27.0006053,0.6053
32,31,27.9,138682871692300,27.900562,0.562
33,31,28.8,138683771770000,28.8006397,0.6397
34,31,29.7,138684671677700,29.7005474,0.5474
35,31,30.6,138685571686000,30.6005557,0.5557
36,31,31.5,138686471753600,31.5006233,0.6233
37,31,32.4,138687371778000,32.4006477,0.6477
38,31,33.3,138688271684200,33.3005539,0.553901
39,31,34.2,138689171665600,34.2005353,0.5353
40,31,35.1,138690071684600,35.1005543,0.5543
41,31,36.0,138690971588600,36.0004583,0.4583
42,31,36.9,138691871640300,36.90051,0.51
43,31,37.8,138692771699000,37.8005687,0.5687
44,31,38.7,138693671584300,38.700454,0.454
45,31,39.6,138694571679800,39.6005495,0.5495
46,31,40.5,138695471638900,40.5005086,0.5086
47,31,41.4,138696371698900,41.4005686,0.5686
48,31,42.3,138697271685300,42.300555,0.555
49,31,43.2,138698171545500,43.2004152,0.4152
50,31,44.1,138699071688700,44.1005584,0.5584
51,31,45.0,138699971721700,45.0005914,0.5914
52,31,45.9,138700871562800,45.9004325,0.4325
53,31,46.8,138701771620500,46.8004902,0.4902
54,31,47.7,138702671595100,47.7004648,0.4648
55,31,48.6,138703571631600,48.6005013,0.5013
56,31,49.5,138704471614100,49.5004838,0.4838
57,31,50.4,138705371636800,50.4005065,0.5065
58,31,51.3,138706271556900,51.3004266,0.4266
59,31,52.2,138707171752900,52.2006226,0.6226
60,31,53.1,138708071675100,53.1005448,0.5448
61,31,54.0,138708971638400,54.0005081,0.5081
62,31,54.9,138709871636700,54.9005064,0.5064
63,31,55.8,138710771675100,55.8005448,0.5448
64,31,56.7,138711671672400,56.7005421,0.5421
65,31,57.6,138712571647500,57.6005172,0.5172
66,31,58.5,138713471634400,58.5005041,0.5041
67,31,59.4,138714371664700,59.4005344,0.5344
68,31,60.3,138715271613100,60.3004828,0.4828
69,31,61.2,138716171536600,61.2004063,0.4063
70,31,62.1,138717071702600,62.1005723,0.5723
71,31,63.0,138717971725500,63.0005952,0.5952
72,31,63.9,138718871643800,63.9005135,0.5135
73,31,64.8,138719771550100,64.8004198,0.4198
74,31,65.7,138720671625000,65.7004947,0.4947
75,31,66.6,138721571513700,66.6003834,0.383401
76,31,67.5,138722471754000,67.5006237,0.6237
77,31,68.4,138723371545200,68.4004149,0.4149
78,31,69.3,138724271516000,69.3003857,0.3857
79,31,70.2,138725171675600,70.2005453,0.5453
80,31,71.1,138726071601700,71.1004714,0.4714
81,31,72.0,138726971626100,72.0004958,0.4958
82,31,72.9,138727871587400,72.9004571,0.4571
83,31,73.8,138728771694100,73.8005638,0.5638
84,31,74.7,138729671648600,74.7005183,0.5183
85,31,75.6,138730571631100,75.6005008,0.5008
86,31,76.5,138731471782700,76.5006524,0.6524
87,31,77.4,138732371697200,77.4005669,0.5669
88,31,78.3,138733271605900,78.3004756,0.4756
89,31,79.2,138734171600800,79.2004705,0.4705
90,31,80.1,138735071538500,80.1004082,0.4082
91,31,81.0,138735971777600,81.0006473,0.6473
